"ISIN","year","cogs","curr_rat","stlt_lia"
"NO0010199151","2011",3578806,1.64,1097172
"NO0010199151","2012",3714715,2.27,5450
"NO0010199151","2013",3370725,1.95,65534
"NO0010199151","2014",4146419,1.6,185351
"NO0010199151","2015",3372812,1.58,219275
"NO0010199151","2016",3293958,1.55,334339
"NO0010199151","2017",2120689,1.22,637110
"NO0010199151","2018",2091845,0.86,470060
"NO0010199151","2019",2312368,0.52,4295873
"NO0010199151","2020",1407830,0.27,10213621
"NO0010208051","2008",71852000,1.94,5958000
"NO0010208051","2009",55590000,1.55,3267000
"NO0010208051","2010",53722000,1.85,2148000
"NO0010208051","2011",62527000,2.47,1127000
"NO0010208051","2012",62751000,2.3,1608000
"NO0010208051","2013",65094000,1.7,4365000
"NO0010208051","2014",70558000,1.78,4805000
"NO0010208051","2015",79067000,1.84,5737000
"NO0010208051","2016",69606000,1.92,2563000
"NO0010208051","2017",70315000,1.82,3947000
"NO0010208051","2018",81320479,1.47,10550417
"NO0010208051","2019",82223393,1.44,8691834
"NO0010208051","2020",75121736,1.78,5044611
"NO0010215684","2008",48013000,1.17,553000
"NO0010215684","2009",50299000,1.12,180000
"NO0010215684","2010",38955000,1.2,716000
"NO0010215684","2011",28795000,1.22,629000
"NO0010215684","2012",33258000,1.14,1008000
"NO0010215684","2013",34349000,1.17,3896000
"NO0010215684","2014",16359000,1.37,308000
"NO0010215684","2015",13327000,0.92,4054000
"NO0010215684","2016",4709000,1,1560000
"NO0010215684","2017",3585000,1.42,399000
"NO0010215684","2018",3460000,1.23,14000
"NO0010215684","2019",4797000,1.3,163000
"NO0010215684","2020",4097000,0.87,1278000
"NO0010234552","2008",4756000,1.04,6052000
"NO0010234552","2009",4865000,1.17,3953000
"NO0010234552","2010",4778000,1.35,2073000
"NO0010234552","2011",3240000,2.44,2076000
"NO0010234552","2012",5457000,1.84,2291000
"NO0010234552","2013",6250000,2.03,1668000
"NO0010234552","2014",54572000,1.12,4898000
"NO0010234552","2015",50968000,1.05,6882000
"NO0010234552","2016",33494000,1.15,6392000
"NO0010234552","2017",32346000,1.25,4616000
"NO0010234552","2018",35058000,1.1,5682000
"NO0010234552","2019",42058000,1.3,7593000
"NO0010234552","2020",3547000,1.23,5335000
"NO0010310956","2008",1044618,2.88,183999
"NO0010310956","2009",1393253,2.99,118073
"NO0010310956","2010",1909750,3.35,51431
"NO0010310956","2011",2362153,2.02,501754
"NO0010310956","2012",2324212,2.08,596288
"NO0010310956","2013",3046195,4.24,397186
"NO0010310956","2014",3175292,3.05,276667
"NO0010310956","2015",3562811,2.89,140421
"NO0010310956","2016",4000818,2.29,198613
"NO0010310956","2017",4722474,1.94,243633
"NO0010310956","2018",4585491,2.02,748188
"NO0010310956","2019",5770028,2.31,522272
"NO0010310956","2020",5839456,1.67,1603002
"NO0010331838","2008",1281142,1.54,79082
"NO0010331838","2009",1512864,1.33,179582
"NO0010331838","2010",1796124,1.66,148259
"NO0010331838","2011",1609858,1.51,217054
"NO0010331838","2012",1612054,1.54,247637
"NO0010331838","2013",2145783,1.94,184530
"NO0010331838","2014",2187472,1.94,182089
"NO0010331838","2015",2721756,2.34,46519
"NO0010331838","2016",3240833,2.19,47635
"NO0010331838","2017",3902391,1.76,342617
"NO0010331838","2018",4002952,2.35,102514
"NO0010331838","2019",4610031,2.87,47927
"NO0010331838","2020",4424738,1.9,226819
"NO0010345853","2008",679783,5.9,0
"NO0010345853","2009",1245632,2.14,1090258
"NO0010345853","2010",1947060,1.47,1532320
"NO0010345853","2011",1225811,2.76,379550
"NO0010345853","2012",1734404,1.71,567075
"NO0010345853","2013",1783262,2.01,478050
"NO0010345853","2014",1315042,1.07,0
"NO0010345853","2015",1509483,1.23,0
"NO0010345853","2016",3135384,1.33,0
"NO0010345853","2017",6166810,0.88,12285500
"NO0010345853","2018",7446674,0.5,0
"NO0010345853","2019",9036610,0.42,2961931
"NO0010345853","2020",7512867,1.21,719835
"NO0010365521","2008",1017189,0.82,1339834
"NO0010365521","2009",935796,1.95,605667
"NO0010365521","2010",1180939,2.95,380726
"NO0010365521","2011",1128059,1.59,824645
"NO0010365521","2012",1478417,1.81,654272
"NO0010365521","2013",1301905,2.24,582209
"NO0010365521","2014",1837598,2.3,540895
"NO0010365521","2015",3840636,2.34,501161
"NO0010365521","2016",5165396,2.5,668141
"NO0010365521","2017",5804561,2.44,658202
"NO0010365521","2018",6110790,2.58,795166
"NO0010365521","2019",6695592,2.72,383661
"NO0010365521","2020",3708528,3.4,257630
"NO0010571680","2008",5094221,1.05,1424283
"NO0010571680","2009",4849953,2.29,741900
"NO0010571680","2010",817340,2.16,1246360
"NO0010571680","2011",845430,1.44,1378153
"NO0010571680","2012",907829,3.17,651339
"NO0010571680","2013",478243,1.9,1104369
"NO0010571680","2014",418702,2.74,672646
"NO0010571680","2015",519144,1.31,1626878
"NO0010571680","2016",511016,1.5,990953
"NO0010571680","2017",14283370,1.02,5426929
"NO0010571680","2018",22111457,1.09,4579624
"NO0010571680","2019",18516560,1.02,4345917
"NO0010571680","2020",15155482,1.13,4735757
"NO0010605371","2008",11854000,1.05,2353000
"NO0010605371","2009",9755000,1.27,656000
"NO0010605371","2010",10577000,1.2,18000
"NO0010605371","2011",8885000,1.3,8000
"NO0010605371","2012",6533000,1.19,0
"NO0010605371","2013",9572000,1.22,0
"NO0010605371","2014",10144000,1.22,0
"NO0010605371","2015",8434000,1.35,0
"NO0010605371","2016",4751000,1.46,0
"NO0010605371","2017",3183000,1.96,0
"NO0010605371","2018",4372000,1.91,0
"NO0010605371","2019",5901000,1.82,36000
"NO0010605371","2020",NA,NA,NA
"NO0010633951","2008",NA,NA,NA
"NO0010633951","2009",NA,NA,NA
"NO0010633951","2010",NA,NA,NA
"NO0010633951","2011",NA,NA,NA
"NO0010633951","2012",NA,NA,NA
"NO0010633951","2013",NA,NA,NA
"NO0010633951","2014",255107,NA,159336
"NO0010633951","2015",483488,NA,NA
"NO0010633951","2016",602489,NA,NA
"NO0010633951","2017",775826,NA,1115091
"NO0010633951","2018",1054990,NA,59478
"NO0010633951","2019",1331341,NA,1632776
"NO0010633951","2020",1347000,NA,1416000
"NO0010657448","2008",NA,NA,NA
"NO0010657448","2009",NA,NA,NA
"NO0010657448","2010",26639,0.85,418754
"NO0010657448","2011",22804,0.96,415843
"NO0010657448","2012",34116,0.93,622391
"NO0010657448","2013",16532,0.97,770631
"NO0010657448","2014",0,0.47,1058296
"NO0010657448","2015",0,0.63,1627762
"NO0010657448","2016",0,0.65,1494184
"NO0010657448","2017",0,1.11,894910
"NO0010657448","2018",0,0.55,1649529
"NO0010657448","2019",0,1.24,2424934
"NO0010657448","2020",0,0.68,4047700
"NO0010657505","2008",NA,NA,NA
"NO0010657505","2009",2197000,3.25,19000
"NO0010657505","2010",2198000,3.35,23000
"NO0010657505","2011",2304000,2.9,20000
"NO0010657505","2012",2362000,2.36,16000
"NO0010657505","2013",1979000,2.02,6000
"NO0010657505","2014",1922000,1.81,8000
"NO0010657505","2015",2021000,1.87,9000
"NO0010657505","2016",2034000,1.62,61000
"NO0010657505","2017",2058000,1.43,283000
"NO0010657505","2018",2283000,1.53,272000
"NO0010657505","2019",2326000,1.32,608000
"NO0010657505","2020",2459000,1.38,623000
"NO0010715139","2008",NA,NA,NA
"NO0010715139","2009",NA,NA,NA
"NO0010715139","2010",NA,NA,NA
"NO0010715139","2011",692064,NA,NA
"NO0010715139","2012",549987,0.99,97047
"NO0010715139","2013",12332,1.82,21572
"NO0010715139","2014",5118,3.19,112786
"NO0010715139","2015",0,2.99,166789
"NO0010715139","2016",0,2.91,279473
"NO0010715139","2017",0,3.91,316645
"NO0010715139","2018",0,2.47,364000
"NO0010715139","2019",0,1.63,837000
"NO0010715139","2020",0,2.6,913000
"NO0010716418","2008",NA,NA,NA
"NO0010716418","2009",287500,NA,3446300
"NO0010716418","2010",271400,NA,3513900
"NO0010716418","2011",117500,NA,3616500
"NO0010716418","2012",98500,NA,3910000
"NO0010716418","2013",87300,NA,2809100
"NO0010716418","2014",239700,NA,2821200
"NO0010716418","2015",261000,NA,3123000
"NO0010716418","2016",1086000,NA,3379000
"NO0010716418","2017",386000,NA,4663000
"NO0010716418","2018",656000,NA,4239000
"NO0010716418","2019",441000,NA,2548000
"NO0010716418","2020",269000,NA,2061000
"NO0010716582","2008",NA,NA,NA
"NO0010716582","2009",NA,NA,NA
"NO0010716582","2010",NA,NA,NA
"NO0010716582","2011",11123000,1.33,505000
"NO0010716582","2012",14148000,1.25,644000
"NO0010716582","2013",13722000,1.23,14000
"NO0010716582","2014",13561000,1.04,674000
"NO0010716582","2015",12979000,1.01,561000
"NO0010716582","2016",10368000,0.91,2110000
"NO0010716582","2017",8359000,1.06,539000
"NO0010716582","2018",10560000,1.06,1125000
"NO0010716582","2019",13447000,1.2,788000
"NO0010716582","2020",13088000,1.21,845000
"NO0010716863","2008",NA,NA,NA
"NO0010716863","2009",NA,NA,NA
"NO0010716863","2010",NA,1.7,20000
"NO0010716863","2011",1463281,1.61,55000
"NO0010716863","2012",1882995,1.74,71667
"NO0010716863","2013",2399497,1.61,138794
"NO0010716863","2014",3083000,1.97,6000
"NO0010716863","2015",3897000,1.78,8000
"NO0010716863","2016",4694000,1.53,563000
"NO0010716863","2017",5265000,1.41,916000
"NO0010716863","2018",5938000,1.33,994000
"NO0010716863","2019",5942000,1.1,1442000
"NO0010716863","2020",6536000,1.17,1011000
"NO0010734338","2008",NA,NA,NA
"NO0010734338","2009",NA,NA,NA
"NO0010734338","2010",NA,NA,NA
"NO0010734338","2011",NA,NA,NA
"NO0010734338","2012",0,1.34,0
"NO0010734338","2013",0,1.34,0
"NO0010734338","2014",0,NA,NA
"NO0010734338","2015",0,1.27,2614
"NO0010734338","2016",0,1.28,3477
"NO0010734338","2017",0,1.2,93573
"NO0010734338","2018",0,1.15,23162
"NO0010734338","2019",0,0.87,303340
"NO0010734338","2020",0,1.07,131499
"NO0010735343","2008",NA,NA,NA
"NO0010735343","2009",NA,NA,NA
"NO0010735343","2010",NA,NA,NA
"NO0010735343","2011",NA,NA,NA
"NO0010735343","2012",1546463,1.81,269063
"NO0010735343","2013",2154126,1.6,235419
"NO0010735343","2014",2423728,1.62,273457
"NO0010735343","2015",2569337,2.17,0
"NO0010735343","2016",2903030,2.1,33000
"NO0010735343","2017",3118345,2.05,30000
"NO0010735343","2018",3298296,1.8,33788
"NO0010735343","2019",3543730,0.72,2056095
"NO0010735343","2020",4534133,1.11,473739
"NO0010743545","2008",NA,NA,NA
"NO0010743545","2009",NA,NA,NA
"NO0010743545","2010",NA,NA,NA
"NO0010743545","2011",NA,2.27,0
"NO0010743545","2012",352607,1.46,50000
"NO0010743545","2013",404762,1.12,50000
"NO0010743545","2014",439417,1.36,45000
"NO0010743545","2015",498267,2.56,0
"NO0010743545","2016",515299,2.46,664
"NO0010743545","2017",546550,1.89,3120
"NO0010743545","2018",771401,2.1,3219
"NO0010743545","2019",1003931,0.95,397427
"NO0010743545","2020",1161932,0.91,294410
"NO0010815673","2008",NA,NA,NA
"NO0010815673","2009",NA,NA,NA
"NO0010815673","2010",NA,NA,NA
"NO0010815673","2011",NA,NA,NA
"NO0010815673","2012",NA,NA,NA
"NO0010815673","2013",NA,NA,NA
"NO0010815673","2014",NA,NA,NA
"NO0010815673","2015",NA,NA,NA
"NO0010815673","2016",3144538,1.45,0
"NO0010815673","2017",3628219,1.43,0
"NO0010815673","2018",5731286,1.28,0
"NO0010815673","2019",5938293,1.4,11428
"NO0010815673","2020",2714813,1.19,46766
"NO0010816093","2008",NA,NA,NA
"NO0010816093","2009",NA,NA,NA
"NO0010816093","2010",NA,NA,NA
"NO0010816093","2011",NA,NA,NA
"NO0010816093","2012",NA,NA,NA
"NO0010816093","2013",NA,NA,NA
"NO0010816093","2014",6355219,0.87,4544808
"NO0010816093","2015",6847021,2.04,327981
"NO0010816093","2016",6899039,2.4,277970
"NO0010816093","2017",8125907,1.98,661189
"NO0010816093","2018",12023000,1.89,2052000
"NO0010816093","2019",11512000,2.04,1262000
"NO0010816093","2020",12857000,1.36,3292000
"NO0010844038","2008",NA,NA,NA
"NO0010844038","2009",NA,NA,NA
"NO0010844038","2010",NA,NA,NA
"NO0010844038","2011",NA,NA,NA
"NO0010844038","2012",NA,NA,NA
"NO0010844038","2013",NA,NA,NA
"NO0010844038","2014",NA,NA,NA
"NO0010844038","2015",NA,NA,NA
"NO0010844038","2016",0,1.35,5454
"NO0010844038","2017",0,1.32,4922
"NO0010844038","2018",0,1.5,0
"NO0010844038","2019",0,1.04,133860
"NO0010844038","2020",0,1.96,3280861
"NO0010861115","2008",NA,NA,NA
"NO0010861115","2009",NA,NA,NA
"NO0010861115","2010",NA,NA,NA
"NO0010861115","2011",NA,NA,NA
"NO0010861115","2012",NA,NA,NA
"NO0010861115","2013",NA,NA,NA
"NO0010861115","2014",NA,NA,NA
"NO0010861115","2015",6949000,1.32,536000
"NO0010861115","2016",7307000,1.4,430000
"NO0010861115","2017",7372000,0.45,4802000
"NO0010861115","2018",8018000,1.29,862000
"NO0010861115","2019",7584000,1.85,419000
"NO0010861115","2020",5586000,1.79,92000
"NO0010861990","2008",328245,2.08,227606
"NO0010861990","2009",331216,1.84,223149
"NO0010861990","2010",415330,1.87,0
"NO0010861990","2011",517270,2.16,21571
"NO0010861990","2012",0,1.3,360742
"NO0010861990","2013",0,2.55,0
"NO0010861990","2014",0,1.35,0
"NO0010861990","2015",0,0.49,1233421
"NO0010861990","2016",0,1.94,412753
"NO0010861990","2017",0,4.52,152709
"NO0010861990","2018",0,1.49,384516
"NO0010861990","2019",0,0.16,11599647
"NO0010861990","2020",0,0.12,12274362
"NO0010863285","2008",NA,NA,NA
"NO0010863285","2009",NA,NA,NA
"NO0010863285","2010",NA,NA,NA
"NO0010863285","2011",NA,NA,NA
"NO0010863285","2012",NA,NA,NA
"NO0010863285","2013",NA,NA,NA
"NO0010863285","2014",NA,NA,NA
"NO0010863285","2015",231386,0.5,177413
"NO0010863285","2016",60190,0.43,178024
"NO0010863285","2017",70150,0.61,64630
"NO0010863285","2018",80388,0.78,64740
"NO0010863285","2019",115000,0.34,775000
"NO0010863285","2020",121000,0.5,806000
"NO0010886625","2008",NA,NA,NA
"NO0010886625","2009",NA,NA,NA
"NO0010886625","2010",NA,NA,NA
"NO0010886625","2011",NA,NA,NA
"NO0010886625","2012",NA,NA,NA
"NO0010886625","2013",NA,NA,NA
"NO0010886625","2014",NA,NA,NA
"NO0010886625","2015",220717,2.36,98223
"NO0010886625","2016",148882,1.59,140069
"NO0010886625","2017",287816,1.52,138030
"NO0010886625","2018",309201,1.5,224177
"NO0010886625","2019",1327695,1.83,417831
"NO0010886625","2020",1668939,3.15,276441
"NO0010890304","2008",NA,NA,NA
"NO0010890304","2009",NA,NA,NA
"NO0010890304","2010",NA,NA,NA
"NO0010890304","2011",NA,NA,NA
"NO0010890304","2012",NA,NA,NA
"NO0010890304","2013",NA,NA,NA
"NO0010890304","2014",NA,NA,NA
"NO0010890304","2015",NA,NA,NA
"NO0010890304","2016",NA,NA,NA
"NO0010890304","2017",NA,NA,NA
"NO0010890304","2018",NA,NA,NA
"NO0010890304","2019",NA,NA,NA
"NO0010890304","2020",9955,22.68,4908
"PLBRSZW00011","2008",2907181,0.82,821052
"PLBRSZW00011","2009",1988908,0.98,534152
"PLBRSZW00011","2010",2744973,1.19,474282
"PLBRSZW00011","2011",3767738,1.22,546584
"PLBRSZW00011","2012",4341280,1.18,640545
"PLBRSZW00011","2013",4311203,1.11,765245
"PLBRSZW00011","2014",4457258,1.18,746536
"PLBRSZW00011","2015",5079844,1.04,838722
"PLBRSZW00011","2016",4828684,1.09,794321
"PLBRSZW00011","2017",5423898,1.2,680880
"PLBRSZW00011","2018",5305806,1.27,775298
"PLBRSZW00011","2019",5504850,1.12,938046
"PLBRSZW00011","2020",4844571,1.22,811169
"PLBUDMX00013","2008",2944139,1.29,95553
"PLBUDMX00013","2009",2855991,1.21,62826
"PLBUDMX00013","2010",3924801,1.1,17544
"PLBUDMX00013","2011",5027592,1.06,37753
"PLBUDMX00013","2012",5567106,1.1,17718
"PLBUDMX00013","2013",4325150,1.14,19729
"PLBUDMX00013","2014",4496915,1.09,21402
"PLBUDMX00013","2015",4621554,1.06,19778
"PLBUDMX00013","2016",4798510,1.1,20271
"PLBUDMX00013","2017",5521889,1.13,30320
"PLBUDMX00013","2018",6705239,1.14,54818
"PLBUDMX00013","2019",6919572,1.09,177108
"PLBUDMX00013","2020",7307683,1.15,189067
"PLCCC0000016","2008",352922,1.69,95969
"PLCCC0000016","2009",423114,2.63,40113
"PLCCC0000016","2010",449961,2.72,46142
"PLCCC0000016","2011",454205,2.28,72025
"PLCCC0000016","2012",600079,1.82,200651
"PLCCC0000016","2013",764960,2.06,169809
"PLCCC0000016","2014",847529,1.68,362007
"PLCCC0000016","2015",1021900,1.88,422800
"PLCCC0000016","2016",1500400,1.79,429500
"PLCCC0000016","2017",2041400,2.4,481100
"PLCCC0000016","2018",2285600,1.08,1232000
"PLCCC0000016","2019",2956800,0.99,1387600
"PLCCC0000016","2020",NA,NA,NA
"PLCIECH00018","2008",2799736,0.68,1343119
"PLCIECH00018","2009",2851166,0.64,1010337
"PLCIECH00018","2010",3177663,0.7,1129539
"PLCIECH00018","2011",3266118,0.67,1036993
"PLCIECH00018","2012",2668477,1.11,63138
"PLCIECH00018","2013",2441428,1.31,11122
"PLCIECH00018","2014",2359255,0.96,31897
"PLCIECH00018","2015",2193152,1.37,24808
"PLCIECH00018","2016",2205780,1.24,165559
"PLCIECH00018","2017",2431529,1.32,204180
"PLCIECH00018","2018",2652175,1.03,297841
"PLCIECH00018","2019",2470509,1.17,89669
"PLCIECH00018","2020",2029061,0.46,1936850
"PLENEA000013","2008",5076558,2.67,53482
"PLENEA000013","2009",5788274,2.82,47787
"PLENEA000013","2010",6208021,2.8,44532
"PLENEA000013","2011",7998604,2.19,47940
"PLENEA000013","2012",8143556,1.82,27537
"PLENEA000013","2013",6687935,1.74,25588
"PLENEA000013","2014",7331254,2.03,10627
"PLENEA000013","2015",6867761,1.99,44424
"PLENEA000013","2016",7814573,1.73,451043
"PLENEA000013","2017",7478214,1.47,541371
"PLENEA000013","2018",8956212,1.44,358834
"PLENEA000013","2019",11775157,1.39,2130850
"PLENEA000013","2020",13592827,1.2,1249233
"PLENERG00022","2008",NA,NA,NA
"PLENERG00022","2009",6949224,1.29,289416
"PLENERG00022","2010",7428961,1.75,51428
"PLENERG00022","2011",8116837,1.78,46350
"PLENERG00022","2012",8709181,1.76,396195
"PLENERG00022","2013",8684837,1.76,350126
"PLENERG00022","2014",7555988,2.11,244894
"PLENERG00022","2015",7847000,2.05,293000
"PLENERG00022","2016",7455000,1.69,420000
"PLENERG00022","2017",7747000,2.34,469000
"PLENERG00022","2018",7641000,1.93,3e+05
"PLENERG00022","2019",9444000,0.98,2651000
"PLENERG00022","2020",9967000,0.84,1821000
"PLEURCH00011","2008",5545587,0.92,75963
"PLEURCH00011","2009",6024789,0.96,37265
"PLEURCH00011","2010",6930226,0.97,126392
"PLEURCH00011","2011",8919442,0.8,870504
"PLEURCH00011","2012",14671665,0.8,535276
"PLEURCH00011","2013",14747340,0.77,439260
"PLEURCH00011","2014",15026270,0.76,776618
"PLEURCH00011","2015",18150830,0.76,101768
"PLEURCH00011","2016",18869896,0.79,331689
"PLEURCH00011","2017",20646784,0.71,567219
"PLEURCH00011","2018",19804721,0.61,571814
"PLEURCH00011","2019",21059709,0.55,966648
"PLEURCH00011","2020",21490980,0.6,593777
"PLFAMUR00012","2008",739363,1.69,105129
"PLFAMUR00012","2009",447317,3.4,35200
"PLFAMUR00012","2010",633617,1.67,83447
"PLFAMUR00012","2011",572638,1.56,93719
"PLFAMUR00012","2012",840533,1.91,60192
"PLFAMUR00012","2013",681653,2.84,36528
"PLFAMUR00012","2014",291189,1.31,83368
"PLFAMUR00012","2015",455165,1.79,91005
"PLFAMUR00012","2016",661569,1.82,187195
"PLFAMUR00012","2017",986049,2.11,237438
