Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ECONOCOM GROUP SE - EMPLOYEES,BE0974313455(WC07011),E,2318,2266,3664,3610,3700,8195,8588,9134,10008,10760,10812,10323,9240
EDAG ENGINEERIN - NET SALES OR REVENUES,CH0303692047(WC01001),E,NA,NA,NA,NA,415836,620127,697458,722137,714955,716679,788252,782772,653460
EDAG ENGINEERIN - EMPLOYEES,CH0303692047(WC07011),E,NA,NA,NA,NA,6102,7306,7401,8139,8270,8404,8641,8488,7984
EDENRED SE - NET SALES OR REVENUES,FR0010908533(WC01001),E,946000,902000,965000,1032000,1067000,1030000,1034000,1069000,1139000,1339000,1378000,1626000,1465000
EDENRED SE - EMPLOYEES,FR0010908533(WC07011),E,5723,5835,6087,5702,5915,6175,6263,6299,7232,7782,8402,8861,8834
ELECTRICIT DE FRANCE - NET SALES OR REVENUES,FR0010242511(WC01001),E,64279000,66336000,65165000,65307000,72729000,75594000,72874000,75006000,71203000,69632000,68976000,71317000,69031000
ELECTRICIT DE FRANCE - EMPLOYEES,FR0010242511(WC07011),E,155931,164250,158764,151804,154730,158467,148024,156312,154808,151073,162208,161522,161203
EDISON SPA - NET SALES OR REVENUES,IT0003372205(WC01001),E,11066000,8867000,10446000,11381000,12014000,12335000,12325000,11313000,11034000,9940000,9159000,8168000,6390000
EDISON SPA - EMPLOYEES,IT0003372205(WC07011),E,2961,3923,3939,3764,3248,3240,3101,3066,4949,5144,5372,4682,4686
EDP - ENERGIAS DE - NET SALES OR REVENUES,PTEDP0AM0009(WC01001),E,13894063,12198183,14170742,15120851,16339854,16103190,16293883,15516799,14595164,15745987,15278085,14333009,12448205
EDP - ENERGIAS DE - EMPLOYEES,PTEDP0AM0009(WC07011),E,12245,12096,12096,12305,12275,12179,11798,12084,11992,11657,11631,11660,11610
EDP RENOVAVEIS - NET SALES OR REVENUES,ES0127797019(WC01001),E,532429,648242,845056,957217,1157796,1356064,1276708,1547047,1650758,1827187,1696694,1823699,1730757
EDP RENOVAVEIS - EMPLOYEES,ES0127797019(WC07011),E,557,737,838,809,871,890,917,994,1072,1237,1318,1469,1635
EDREAMS ODIGE - NET SALES OR REVENUES,LU1048328220(WC01001),E,NA,NA,NA,NA,423543,479549,478934,465732,484650,497408,512090,551320,561762
EDREAMS ODIGE - EMPLOYEES,LU1048328220(WC07011),E,NA,NA,NA,NA,1141,1216,1406,1708,1658,1624,1656,1504,1131
EEZY - NET SALES OR REVENUES,FI4000322326(WC01001),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,109519,124892,169784,190637
EEZY - EMPLOYEES,FI4000322326(WC07011),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,211,3405,3679
EIFFAGE SA - NET SALES OR REVENUES,FR0000130452(WC01001),E,13293000,13639000,13553000,13802000,14028000,14272000,13948000,14060000,14307000,15263000,16890000,18690000,16659000
EIFFAGE SA - EMPLOYEES,FR0000130452(WC07011),E,64989,63340,70969,70221,68839,67428,66470,64606,62940,64035,69890,72213,72640
EIMSKIPAFELAG - NET SALES OR REVENUES,IS0000019800(WC01001),IK,NA,15029310,58721124,62236248,67015019,69766452,69735409,72692992,67931870,79868867,87312104,93090222,103611556
EIMSKIPAFELAG - EMPLOYEES,IS0000019800(WC07011),IK,NA,1548,1247,1272,1329,1408,1431,1576,1678,1853,1821,1785,1611
EL.EN SPA - NET SALES OR REVENUES,IT0005453250(WC01001),E,221670,149111,189797,211137,153708,157380,180009,217670,252646,306461,346020,400761,408083
EL.EN SPA - EMPLOYEES,IT0005453250(WC07011),E,876,874,969,1139,812,859,951,965,1093,1212,1368,1498,1626
ELANDERS AB - NET SALES OR REVENUES,SE0000119299(WC01001),SK,2191180,1756742,1705923,1838831,1924193,2096333,3730128,4236118,6285300,9342000,10741700,11254100,11050100
ELANDERS AB - EMPLOYEES,SE0000119299(WC07011),SK,1812,1538,1564,1582,1780,1898,3320,3177,6444,6997,6652,6664,6058
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
ELECTROLUX - NET SALES OR REVENUES,SE0013747870(WC01001),SK,NA,NA,NA,NA,NA,NA,NA,6546000,6865000,7723000,8666000,9281000,7263000
ELECTROLUX - EMPLOYEES,SE0013747870(WC07011),SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,3183,3555,3624,3515
ELEKTA AB (PUBL) - NET SALES OR REVENUES,SE0000163628(WC01001),SK,5081000,6689000,7392000,7904000,9048000,10339000,10694000,10839000,11221000,10704000,11333000,13555000,14601000
ELEKTA AB (PUBL) - EMPLOYEES,SE0000163628(WC07011),SK,2406,2509,2549,2760,3366,3488,3775,3844,3617,3581,3702,3798,4117
ELIA GROUP - NET SALES OR REVENUES,BE0003822393(WC01001),E,724400,733700,939500,1188200,1228000,1323000,785500,780100,800100,828500,1822800,2242300,2209600
ELIA GROUP - EMPLOYEES,BE0003822393(WC07011),E,1231,1205,1137,1168,1917,1996,2000,1229,2100,2343,2300,2500,2723
ELIOR GROUP SA - NET SALES OR REVENUES,FR0011950732(WC01001),E,NA,NA,NA,4158200,4464400,5016900,5340800,5674100,5896000,6421900,6694300,4923000,3967000
ELIOR GROUP SA - EMPLOYEES,FR0011950732(WC07011),E,NA,NA,NA,84362,98208,105410,105865,107554,118990,127153,132000,110162,104566
ELIS SERVICES SA - NET SALES OR REVENUES,FR0012435121(WC01001),E,NA,NA,NA,1148769,1185232,1225421,1330980,1415418,1512764,2214900,3133300,3281800,2806300
ELIS SERVICES SA - EMPLOYEES,FR0012435121(WC07011),E,NA,NA,NA,14761,14644,15071,14660,21488,18948,34335,47779,49868,46664
ELISA CORP - NET SALES OR REVENUES,FI0009007884(WC01001),E,1485000,1430400,1463200,1530000,1553400,1547400,1535200,1569500,1635700,1787400,1831500,1843500,1894600
ELISA CORP - EMPLOYEES,FI0009007884(WC07011),E,3017,3331,3665,3772,3863,4217,4089,4146,4247,4715,4787,4884,5171
ELKEM ASA - NET SALES OR REVENUES,NO0010816093(WC01001),NK,NA,NA,NA,NA,NA,NA,12523291,14361403,14045397,16441894,25625000,22246000,24025000
ELKEM ASA - EMPLOYEES,NO0010816093(WC07011),NK,NA,NA,NA,NA,NA,NA,3459,3628,3652,3851,6252,6523,6931
ELLAKTOR S.A. - NET SALES OR REVENUES,GRS191213008(WC01001),E,1913041,2268551,1753119,1204319,1232817,1241826,1544504,1533083,1942409,1865749,1857289,1273630,892293
ELLAKTOR S.A. - EMPLOYEES,GRS191213008(WC07011),E,NA,5168,4639,4054,3972,4264,5795,5499,5856,5755,5906,5975,5676
ELMOS SEMICONDUCTOR - NET SALES OR REVENUES,DE0005677108(WC01001),E,175139,123774,184723,194346,180114,189072,209517,219626,228633,250434,277588,273387,232561
ELMOS SEMICONDUCTOR - EMPLOYEES,DE0005677108(WC07011),E,1159,1038,990,1014,1032,1060,1116,1109,1128,1180,1283,1257,1208
ELOS MEDTECH AB - NET SALES OR REVENUES,SE0000120776(WC01001),SK,499419,422002,358179,414222,433753,479448,380856,503661,551989,577915,644711,689400,580000
ELOS MEDTECH AB - EMPLOYEES,SE0000120776(WC07011),SK,368,343,298,373,429,419,373,505,511,527,572,566,522
ELRINGKLINGER AG - NET SALES OR REVENUES,DE0007856023(WC01001),E,657833,579329,795657,1032820,1127182,1175231,1325834,1507253,1557443,1664041,1699000,1727025,1480438
ELRINGKLINGER AG - EMPLOYEES,DE0007856023(WC07011),E,4175,4171,4676,6193,6263,6716,NA,7912,8591,9611,10429,10393,9724
ELTEL AB - NET SALES OR REVENUES,SE0006509949(WC01001),SK,NA,NA,NA,9090696,9969919,9944797,11308563,11711731,13252718,12834147,12232212,11517434,9807878
ELTEL AB - EMPLOYEES,SE0006509949(WC07011),SK,NA,NA,NA,8064,8495,8459,8647,9568,9465,7999,7376,6678,5449
EMBRACER GROUP AB - NET SALES OR REVENUES,SE0016828511(WC01001),SK,NA,NA,NA,NA,NA,NA,178000,212900,301878,507526,4123597,4603280,5249400
EMBRACER GROUP AB - EMPLOYEES,SE0016828511(WC07011),SK,NA,NA,NA,NA,NA,NA,NA,38,68,143,NA,1026,1873
ENAGAS SA - NET SALES OR REVENUES,ES0130960018(WC01001),E,836927,882258,981735,1118443,1180059,1278603,1206192,1196366,1187994,1360170,1294660,1153103,1053604
ENAGAS SA - EMPLOYEES,ES0130960018(WC07011),E,1008,1046,1041,1126,1178,1211,1206,1337,NA,1426,1452,1320,1357
ENAV - NET SALES OR REVENUES,IT0005176406(WC01001),E,NA,NA,NA,NA,NA,800063,796622,809767,822838,845937,843897,864792,735595
ENAV - EMPLOYEES,IT0005176406(WC07011),E,NA,NA,NA,NA,NA,4197,4184,4236,4233,4181,4114,4195,4147
ENBW ENERGIE BADEN - NET SALES OR REVENUES,DE0005220008(WC01001),E,16305400,15564200,17509000,18789700,19245900,20540300,21002500,21166500,19368400,21974000,20617500,18765000,19694300
ENBW ENERGIE BADEN - EMPLOYEES,DE0005220008(WC07011),E,20501,21124,20952,20296,19998,19822,19966,20150,20305,21352,21775,23293,24655
ENCAVIS AG - NET SALES OR REVENUES,DE0006095003(WC01001),E,6850,537,13362,36905,46578,56991,77826,112802,141783,222432,248785,273822,292300
ENCAVIS AG - EMPLOYEES,DE0006095003(WC07011),E,6,5,10,53,57,70,64,46,93,108,118,134,134
ENCE ENERGIA - NET SALES OR REVENUES,ES0130625512(WC01001),E,675869,535551,830758,825451,827578,853136,687546,663912,605448,740322,831982,735352,707708
ENCE ENERGIA - EMPLOYEES,ES0130625512(WC07011),E,2014,1654,1663,1323,1270,1048,1001,852,877,932,1048,1131,1150
ENDESA S.A. - NET SALES OR REVENUES,ES0130670112(WC01001),E,21728000,24433000,29558000,30827000,32284000,31203000,21512000,19685000,18655000,19899000,19901000,19608000,17039000
ENDESA S.A. - EMPLOYEES,ES0130670112(WC07011),E,27581,26770,24732,22877,22807,22995,10500,10000,9694,9706,9763,9952,9591
ENEA AB - NET SALES OR REVENUES,SE0009697220(WC01001),SK,917588,777711,726121,446714,529517,408518,429298,481480,501317,589258,841991,1012044,929096
ENEA AB - EMPLOYEES,SE0009697220(WC07011),SK,727,633,620,652,415,387,400,400,410,463,571,661,634
ENEA SA - NET SALES OR REVENUES,PLENEA000013(WC01001),PZ,6157762,7167337,7836875,9688949,10096032,9150520,9855395,9848392,11255678,11405689,12672770,15796298,18176505
ENEA SA - EMPLOYEES,PLENEA000013(WC07011),PZ,8665,NA,10233,10253,10127,10006,10204,10747,14887,15514,16185,17291,17241
ENEL SPA - NET SALES OR REVENUES,IT0003128367(WC01001),E,59577000,62171000,71943000,77573000,82699000,77258000,73328000,73076000,68604000,72664000,73134000,77366000,62623000
ENEL SPA - EMPLOYEES,IT0003128367(WC07011),E,75981,81208,78313,75360,73702,71394,68961,67914,62080,62900,69272,68253,66717
ENENTO GR - NET SALES OR REVENUES,FI4000123195(WC01001),E,NA,NA,NA,NA,39871,41364,41395,43729,49178,56201,98135,145957,151317
ENENTO GR - EMPLOYEES,FI4000123195(WC07011),E,NA,NA,NA,NA,146,146,147,149,159,153,315,428,430
ENERGA SA - NET SALES OR REVENUES,PLENERG00022(WC01001),PZ,NA,14163799,9467760,10368005,11176799,11429249,10590595,10804000,10181000,10534000,10337000,12172000,12553000
ENERGA SA - EMPLOYEES,PLENERG00022(WC07011),PZ,NA,NA,12181,11426,11009,9784,8543,8500,8741,8970,9686,9957,9731
ENGIE SA - NET SALES OR REVENUES,FR0010208488(WC01001),E,67923800,79908300,84478000,90673000,97038000,89300000,74686000,69883000,66639000,65029000,60596000,60058000,55751000
ENGIE SA - EMPLOYEES,FR0010208488(WC07011),E,234653,242714,236116,240303,236156,147200,152900,154950,153090,150000,160000,171000,172703
ENI GROUP - NET SALES OR REVENUES,IT0003132476(WC01001),E,107843000,83519000,98864000,109147000,126482000,114722000,109847000,67740000,55762000,66919000,75822000,69881000,43987000
ENI GROUP - EMPLOYEES,IT0003132476(WC07011),E,78880,78648,78830,78686,77838,82289,84405,29053,33536,32934,31701,32053,31495
ENIRO GROUP AB - NET SALES OR REVENUES,SE0011256312(WC01001),SK,6645000,6581000,5326000,4323000,3999000,3660000,3002000,2438000,1967000,1595000,1393000,1060000,882000
ENIRO GROUP AB - EMPLOYEES,SE0011256312(WC07011),SK,4961,4994,3929,3626,3187,2816,2256,1877,1656,1429,889,NA,NA
ENTRA ASA - NET SALES OR REVENUES,NO0010716418(WC01001),NK,NA,1774900,1510100,1467800,1532700,1575400,1997200,2000000,2849000,2360000,2764000,2638000,2466000
ENTRA ASA - EMPLOYEES,NO0010716418(WC07011),NK,NA,166,164,152,161,150,169,163,159,152,153,175,184
EPIROC AB - NET SALES OR REVENUES,SE0015658109(WC01001),SK,NA,NA,NA,NA,NA,NA,NA,28663000,27102000,31440000,38285000,40849000,36122000
EPIROC AB - EMPLOYEES,SE0015658109(WC07011),SK,NA,NA,NA,NA,NA,NA,NA,12383,11749,12948,13847,14268,13840
EPISURF MEDICAL AB - NET SALES OR REVENUES,SE0003491562(WC01001),SK,NA,NA,0,0,0,1696,2339,6645,4266,3093,4300,5400,7000
EPISURF MEDICAL AB - EMPLOYEES,SE0003491562(WC07011),SK,NA,NA,NA,NA,NA,NA,11,19,27,26,24,25,25
EQT AB - NET SALES OR REVENUES,SE0012853455(WC01001),SK,NA,NA,NA,NA,NA,NA,NA,NA,2302515,3145085,4045509,6350685,7410281
EQT AB - EMPLOYEES,SE0012853455(WC07011),SK,NA,NA,NA,NA,NA,NA,NA,NA,456,511,601,706,710
EQUINOR ASA - NET SALES OR REVENUES,NO0010096985(WC01001),NK,651977000,462292000,526718000,645599000,705700000,619400000,606800000,465300000,382742539,501943148,641894115,554184257,428559200
EQUINOR ASA - EMPLOYEES,NO0010096985(WC07011),NK,29496,28739,30344,31715,23028,23413,22516,21581,20539,20245,20525,21412,21245
ERAMET SA - NET SALES OR REVENUES,FR0000131757(WC01001),E,4346000,2689000,3576000,3603000,3447000,3162000,3075000,3015000,2897000,3528000,3725000,3671000,3553000
ERAMET SA - EMPLOYEES,FR0000131757(WC07011),E,15241,14183,14123,14208,13677,13215,13245,13938,12777,11328,12120,12600,12696
"ERCROS, S.A. - NET SALES OR REVENUES",ES0125140A14(WC01001),E,866490,569810,609280,686040,677530,624970,603670,618270,602540,685970,671940,669782,568797
"ERCROS, S.A. - EMPLOYEES",ES0125140A14(WC07011),E,1954,1713,1610,1573,1620,1618,1377,1347,1350,1321,1276,1289,1304
ERG SPA - NET SALES OR REVENUES,IT0001157020(WC01001),E,11498312,5982612,5382861,6770291,8264842,5331224,4833918,921030,1025489,1053552,1023736,1021594,973695
ERG SPA - EMPLOYEES,IT0001157020(WC07011),E,1580,1579,547,652,613,778,604,666,715,714,737,754,784
TELEFONAKTIEBOLAGET - NET SALES OR REVENUES,SE0000108656(WC01001),SK,208930000,206477000,203348000,226921000,227779000,227376000,227983000,246920000,222608000,201303000,210838000,227216000,232390000
TELEFONAKTIEBOLAGET - EMPLOYEES,SE0000108656(WC07011),SK,78740,82493,90261,104525,110255,114340,118055,116281,111464,100735,95359,99417,100824
ERSTE GROUP BANK AG - NET SALES OR REVENUES,AT0000652011(WC01001),E,14555300,13267800,11892800,11926900,12267800,10203555,9171152,9337512,8808491,8558714,9741736,10088952,9323600
ERSTE GROUP BANK AG - EMPLOYEES,AT0000652011(WC07011),E,53847,51799,50386,50452,49381,45670,46067,46467,47034,47702,47397,47284,45690
ESSILORLUXOTTICA SA - NET SALES OR REVENUES,FR0000121667(WC01001),E,3074419,3267978,3891559,4189541,4988845,5065000,5670000,6716000,7115000,7490000,10799000,17390000,14429000
ESSILORLUXOTTICA SA - EMPLOYEES,FR0000121667(WC07011),E,34320,34759,42704,48700,50668,55129,58032,60883,63676,66918,150616,151242,144512
ESSITY AB - NET SALES OR REVENUES,SE0009922156(WC01001),SK,NA,NA,NA,NA,NA,NA,87997000,98519000,101238000,109265000,118500000,128975000,121752000
ESSITY AB - EMPLOYEES,SE0009922156(WC07011),SK,NA,NA,NA,NA,NA,NA,39837,40147,42520,47700,47222,45980,46084
ESSO SOCIETE - NET SALES OR REVENUES,FR0000120669(WC01001),E,14825400,10157200,12581900,15924000,17703400,16286900,15673800,12389900,11146900,13140500,14853100,14793700,10382800
ESSO SOCIETE - EMPLOYEES,FR0000120669(WC07011),E,2069,2021,2005,1936,1891,1845,1843,1800,1751,1868,1829,1754,1746
ETTEPLAN OYJ - NET SALES OR REVENUES,FI0009008650(WC01001),E,161614,98700,104786,119448,134479,128647,131916,141143,183938,214768,236477,263292,259702
ETTEPLAN OYJ - EMPLOYEES,FI0009008650(WC07011),E,2142,1544,1569,1659,1776,1728,1859,2074,2545,2802,3055,3447,3267
EURAZEO - NET SALES OR REVENUES,FR0000121121(WC01001),E,4388295,4011280,4294560,4247170,4443022,5332678,4086052,1985073,2180958,3478110,4366403,4680630,3660322
EURAZEO - EMPLOYEES,FR0000121121(WC07011),E,26891,25637,25734,29499,29540,28531,29647,9552,10718,14439,20294,22361,19715
EUROBANK ERGASIAS - NET SALES OR REVENUES,GRS323003012(WC01001),E,8597000,6818000,4782000,4416000,3795000,3278000,3379000,2999000,2910000,2676000,2728000,2576000,2814000
EUROBANK ERGASIAS - EMPLOYEES,GRS323003012(WC07011),E,24042,23791,22996,19659,17662,18819,18184,17521,15958,15536,13162,13456,12624
EUROCASH SA - NET SALES OR REVENUES,PLEURCH00011(WC01001),PZ,6129738,6698341,7791759,9980596,16575781,16537532,16963845,20318213,21219900,23271078,22832888,24852241,25411042
EUROCASH SA - EMPLOYEES,PLEURCH00011(WC07011),PZ,3874,4275,6529,12234,12055,11027,11524,11455,14632,17478,21873,22497,21312
EUROCOMMERCIAL PROP - NET SALES OR REVENUES,NL0015000K93(WC01001),E,131244,155441,161125,180791,195796,201797,201267,196158,207886,213579,242632,233616,225614
EUROCOMMERCIAL PROP - EMPLOYEES,NL0015000K93(WC07011),E,45,48,50,55,62,64,67,72,82,68,90,89,92
EUROFINS SCIENTIFIC - NET SALES OR REVENUES,FR0014000MR3(WC01001),E,632759,640073,680333,828934,1043963,1225572,1410227,1950074,2536608,2971417,3781148,4562800,5438800
EUROFINS SCIENTIFIC - EMPLOYEES,FR0014000MR3(WC07011),E,7850,8100,8072,10860,10890,14765,17144,22518,27291,34651,43819,47427,51516
EURONAV NV - NET SALES OR REVENUES,BE0003816338(WC01001),E,582718,330709,397776,282226,318199,301437,358968,767494,619958,450665,509246,834151,1072783
EURONAV NV - EMPLOYEES,BE0003816338(WC07011),E,NA,101,106,102,102,97,NA,2847,3051,2950,2900,3110,1382
EURONEXT NV - NET SALES OR REVENUES,NL0006294274(WC01001),E,NA,NA,NA,558539,496064,489795,492587,518660,496436,574514,617709,684401,889324
EURONEXT NV - EMPLOYEES,NL0006294274(WC07011),E,NA,NA,NA,842,901,878,760,635,574,671,848,1236,1435
EUROPCAR MOBILITY G - NET SALES OR REVENUES,FR0012789949(WC01001),E,NA,1851000,1973000,1969200,1936411,1902655,1978870,2141923,2150758,2411661,2929289,3022386,1760946
EUROPCAR MOBILITY G - EMPLOYEES,FR0012789949(WC07011),E,NA,NA,NA,NA,6373,6210,6284,6324,6461,7441,8999,9601,8482
EUROPRIS ASA - NET SALES OR REVENUES,NO0010735343(WC01001),NK,NA,NA,NA,NA,2610618,3635559,4152951,4525748,4980625,5329467,5738144,6156037,7928658
EUROPRIS ASA - EMPLOYEES,NO0010735343(WC07011),NK,NA,NA,NA,NA,986,1037,1232,2118,2319,2636,2645,2818,3120
EUTELSAT COMM - NET SALES OR REVENUES,FR0010221234(WC01001),E,877765,940541,1047224,1168142,1222200,1284100,1347900,1476400,1529000,1477900,1407900,1321100,1278300
EUTELSAT COMM - EMPLOYEES,FR0010221234(WC07011),E,559,610,661,723,747,790,1011,1016,1010,985,998,1001,1014
EVN AG - NET SALES OR REVENUES,AT0000741053(WC01001),E,2397002,2727018,2752128,2729200,2846500,2755000,1974800,2135800,2046600,2215600,2072600,2204000,2107500
EVN AG - EMPLOYEES,AT0000741053(WC07011),E,9342,8937,8536,8250,7594,7497,7314,6973,6830,6840,6831,6908,7007
EVOLUTION AB - NET SALES OR REVENUES,SE0012673267(WC01001),SK,NA,NA,NA,NA,271365,336002,441850,712643,1093136,1721497,2525027,3873230,5867307
EVOLUTION AB - EMPLOYEES,SE0012673267(WC07011),SK,NA,NA,NA,NA,560,712,940,1338,2411,3085,4319,5554,6818
EVONIK INDUSTRIES AG - NET SALES OR REVENUES,DE000EVNK013(WC01001),E,15873000,13076000,13300000,14540000,13629000,12874000,12917000,13507000,12732000,14419000,15024000,13108000,12199000
EVONIK INDUSTRIES AG - EMPLOYEES,DE000EVNK013(WC07011),E,40767,38681,34407,33556,33298,32995,33241,33576,34351,36523,36043,32423,33106
EVOTEC SE - NET SALES OR REVENUES,DE0005664809(WC01001),E,39613,42683,55262,80128,87265,85938,89496,127677,164507,257630,375405,446437,500924
EVOTEC SE - EMPLOYEES,DE0005664809(WC07011),E,418,485,519,610,637,610,717,1000,1238,2178,2617,3030,3572
EWORK GROUP AB - NET SALES OR REVENUES,SE0002402701(WC01001),SK,1885927,1640123,1904168,2611824,3525053,3767915,4714208,6089100,7585442,9503010,11035613,12621305,12237865
EWORK GROUP AB - EMPLOYEES,SE0002402701(WC07011),SK,165,104,125,147,166,171,185,196,245,302,332,332,311
EXEL COMPOSITES OYJ - NET SALES OR REVENUES,FI0009007306(WC01001),E,94925,70005,72872,85136,75998,69290,79253,80196,73079,86255,96608,103784,108595
EXEL COMPOSITES OYJ - EMPLOYEES,FI0009007306(WC07011),E,470,419,408,428,427,408,456,494,455,568,675,648,674
EXMAR NV - NET SALES OR REVENUES,BE0003808251(WC01001),E,330186,289037,313543,322078,358530,305199,101459,101745,87001,82000,74431,122322,248554
EXMAR NV - EMPLOYEES,BE0003808251(WC07011),E,1220,1422,1574,1571,1677,1716,1743,1901,1862,1981,2084,2416,1625
EXOR NV - NET SALES OR REVENUES,NL0012059018(WC01001),E,2664000,2427000,58985000,84359000,110671000,113740000,122246000,136360000,140068000,143430000,143294000,143755000,119519000
EXOR NV - EMPLOYEES,NL0012059018(WC07011),E,17885,16950,211636,273460,287343,305963,318562,303247,302562,307637,272170,268979,263284
F-SECURE OYJ - NET SALES OR REVENUES,FI0009801310(WC01001),E,112974,125144,130119,146028,157172,155098,153842,147608,158289,169695,190731,217338,220204
F-SECURE OYJ - EMPLOYEES,FI0009801310(WC07011),E,718,826,812,942,931,939,921,926,1026,1104,1666,1696,1678
FABEGE AB - NET SALES OR REVENUES,SE0011166974(WC01001),SK,2235000,2194000,2007000,1804000,1869000,2194000,2387000,2019000,2596000,2280000,2670000,2856000,2806000
FABEGE AB - EMPLOYEES,SE0011166974(WC07011),SK,148,135,126,122,129,136,136,148,158,161,181,188,191
FACC AG - NET SALES OR REVENUES,AT00000FACC2(WC01001),E,NA,NA,251377,271820,355124,433925,546482,528914,587541,705695,750668,798043,526891
FACC AG - EMPLOYEES,AT00000FACC2(WC07011),E,NA,NA,NA,NA,2049,2377,2963,3109,3062,3062,3402,3371,2655
FAES FARMA SA - NET SALES OR REVENUES,ES0134950F36(WC01001),E,194180,195320,202507,190224,176109,180394,191742,204724,228635,274576,324312,357398,380240
FAES FARMA SA - EMPLOYEES,ES0134950F36(WC07011),E,742,749,822,840,792,755,738,752,852,1174,1190,1440,1481
FAGERHULT AB - NET SALES OR REVENUES,SE0010048884(WC01001),SK,2770100,2436300,2505600,3022800,3085100,3095200,3735800,3909400,4490700,5170300,5621000,7844900,6816300
