"ISIN","year","roa"
"SE0006256558","2016",25.05
"SE0007897079","2016",5.78
"NL0009767532","2016",4.57
"ES0125220311","2016",6.55
"FR0000120404","2016",3.27
"IT0001207098","2016",5.2
"ES0132105018","2016",2.51
"BE0003764785","2016",2.15
"SE0001863291","2016",0.02
"ES0167050915","2016",2.98
"SE0014401378","2016",11.68
"SE0014781795","2016",51.32
"NO0010844038","2016",NA
"DE000A1EWWW0","2016",7.86
"LU1250154413","2016",19.42
"DE0005008007","2016",6.13
"FR0010340141","2016",4.87
"DE0005103006","2016",5.53
"NL0012969182","2016",8.88
"ES0105287009","2016",NA
"BE0003851681","2016",4.75
"GRS495003006","2016",5.31
"NL0000303709","2016",0.19
"ES0105046009","2016",7.77
"IT0001006128","2016",4.72
"NO0003078107","2016",11.15
"SE0005999836","2016",8.09
"BE0974264930","2016",0.08
"BE0003755692","2016",3.43
"AT000AGRANA3","2016",4.45
"DE0005009740","2016",1.64
"IE00BF0L3536","2016",1.57
"FR0000031122","2016",4.14
"NL0000235190","2016",1.38
"DE000A0WMPJ6","2016",-5.23
"NO0010215684","2016",-6.28
"NO0010234552","2016",14.22
"NO0010886625","2016",1.94
"NO0010345853","2016",0.57
"NO0010716582","2016",1.34
"FR0004180537","2016",2.18
"FI4000058870","2016",NA
"NO0003097503","2016",2.77
"FR0000053027","2016",14.23
"NL0013267909","2016",7.12
"FR0000060402","2016",4.41
"FR0013258662","2016",3.95
"SE0000695876","2016",4.84
"NL0012817175","2016",6.01
"SE0007158910","2016",6.48
"PLALIOR00045","2016",1.46
"DK0060027142","2016",6.75
"DE000A0DPRE6","2016",3.55
"LU2237380790","2016",NA
"DE0008404005","2016",0.91
"SE0000767188","2016",-8.66
"DK0015250344","2016",2.7
"SE0000540163","2016",6.59
"ES0157097017","2016",3.77
"GRS015003007","2016",0.18
"FR0010220475","2016",14.06
"DE000A0LD2U1","2016",6.07
"FR0000071946","2016",9.23
"PTALT0AE0002","2016",7.26
"DE0005093108","2016",27.21
"ES0109067019","2016",11.77
"SE0009663826","2016",4.6
"DK0060946788","2016",12.06
"NL0000888691","2016",6.38
"IT0004056880","2016",5.72
"FR0004125920","2016",4.31
"AT0000730007","2016",5.08
"BE0974293251","2016",1.88
"IT0004998065","2016",8.42
"FI4000292438","2016",8.38
"LU0569974404","2016",5.65
"ES0105022000","2016",1.36
"IT0005241192","2016",5.36
"NL0006237562","2016",3.29
"DE0006275001","2016",NA
"LU1598757687","2016",3.51
"NO0003572802","2016",5.86
"NL0010832176","2016",-28.17
"IS0000028157","2016",NA
"SE0002095604","2016",2.11
"SE0010468116","2016",4.06
"FR0010313833","2016",5.4
"IT0001469383","2016",2.57
"LU1673108939","2016",11.87
"US04351P1012","2016",-44.01
"IT0004093263","2016",7.23
"NL0000334118","2016",6.5
"NL0010273215","2016",9.58
"FI0009008072","2016",6.17
"NL0011872643","2016",1.52
"SE0007100581","2016",7.95
"PLSOFTB00016","2016",2.72
"IT0000062072","2016",0.57
"FR0000074148","2016",4.42
"AT0000969985","2016",5.06
"NO0004822503","2016",4.58
"GRS359353000","2016",1.82
"IT0003506190","2016",4.48
"SE0011166610","2016",11.6
"FR0000051732","2016",5.12
"ES0109427734","2016",13.16
"FI0009006548","2016",3.3
"JE00B3DCF752","2016",2.79
"SE0000191827","2016",8.65
"SE0007666110","2016",7.34
"FR0000063737","2016",8.45
"DE000A2DAM03","2016",11.54
"DE000A0JK2A8","2016",1.49
"DE0006766504","2016",3.55
"NO0010073489","2016",6.2
"IT0001137345","2016",4.95
"DE000A2LQ884","2016",NA
"SE0012454072","2016",0.51
"FR0000120628","2016",0.66
"NO0010840515","2016",-5.29
"SE0006993770","2016",14.06
"SE0011973940","2016",-49.06
"IT0003261697","2016",2.52
"ES0112458312","2016",8.35
"IT0001233417","2016",3.22
"LU1789205884","2016",12.04
"SE0005878741","2016",-0.62
"FO0000000179","2016",29.13
"SE0010323998","2016",4.82
"NL0000337319","2016",1.21
"IT0005428195","2016",-0.5
"IT0001031084","2016",2.2
"IT0003188064","2016",9.14
"IT0004776628","2016",1.17
"IT0005218752","2016",-1.57
"IT0000784196","2016",0.43
"ROTLVAACNOR1","2016",2.65
"IT0005218380","2016",-0.95
"PTBCP0AM0015","2016",0.33
"ES0113860A34","2016",0.54
"PTBES0AM0007","2016",NA
"ES0113900J37","2016",0.52
"DK0010218429","2016",-6.69
"PLBH00000012","2016",1.28
"PLBIG0000016","2016",1.09
"NO0011002511","2016",4
"IE00BD5B1Y92","2016",0.29
"GRS004013009","2016",NA
"IE00BD1RP616","2016",0.62
"PLPEKAO00016","2016",1.36
"ES0113679I37","2016",0.97
"BE0974362940","2016",1.27
"DE000BASF111","2016",6.3
"NL0011872650","2016",-0.82
"DE0005102008","2016",10.35
"FI0009008403","2016",-7.15
"DK0015998017","2016",1.48
"AT0000BAWAG2","2016",NA
"DE000BAY0017","2016",6.97
"DE0005194062","2016",1.34
"ES0113211835","2016",0.68
"NL0012866412","2016",13.32
"DE0005158703","2016",8.72
"LU1704650164","2016",-2.37
"BE0003678894","2016",4.37
"DE0005200000","2016",10.14
"SE0011090547","2016",11.18
"SE0015949748","2016",6.52
"BE0974258874","2016",3.73
"FR0000035164","2016",2.99
"SE0000101362","2016",7.49
"SE0000101297","2016",0.32
"DE0005232805","2016",9.86
"DE000A0DNAY5","2016",22.78
"SE0015672282","2016",14.91
"NO0010890965","2016",5.53
"IT0005244402","2016",2.07
"SE0010948588","2016",NA
"FR0000120966","2016",10.47
"SE0013647385","2016",NA
"IT0003097257","2016",6.82
"DE0005909006","2016",6.59
"SE0009921588","2016",7.7
"SE0000862997","2016",6.36
"SE0011644376","2016",-76.64
"SE0010323311","2016",13.73
"BE0974281132","2016",-34.67
"SE0000470395","2016",47.82
"FR0013280286","2016",6.78
"SE0000454746","2016",14.69
"DE0005227201","2016",-4.11
"FI0009007264","2016",2.32
"DE0005190003","2016",4.01
"FR0000131104","2016",0.45
"PLLWBGD00016","2016",5.17
"FR0000061129","2016",11.48
"SE0015811559","2016",8.95
"FR0000039299","2016",2.35
"SE0008091581","2016",7.2
"FR0000063935","2016",4.14
"SE0009858152","2016",-65.6
"SE0000396061","2016",19.88
"NO0003110603","2016",0.63
"SE0009888738","2016",2.27
"NO0010657505","2016",13.04
"DE0005493092","2016",7.69
"PLBRSZW00011","2016",5.38
"NL0000852580","2016",-8.79
"DE000A1PHFF7","2016",11.69
"SE0011231158","2016",10.92
"FR0000120503","2016",2.61
"IT0000066123","2016",0.29
"BE0974268972","2016",15.98
"LU0011857645","2016",38.85
"SE0007491303","2016",6.2
"ROBRDBACNOR2","2016",1.52
"DE000A1DAHH0","2016",5.84
"IS0000000297","2016",6.96
"DK0060803831","2016",5.72
"DK0010256197","2016",11.57
"NL0010776944","2016",2.36
"IT0004764699","2016",9.28
"PLBUDMX00013","2016",8.76
"SE0005677135","2016",6.51
"SE0003849223","2016",7.96
"SE0000195810","2016",17.36
"FR0006174348","2016",6.9
"IT0001347308","2016",3.3
"BMG173841013","2016",2.19
"BMG1738J1247","2016",-2.45
"NO0003087603","2016",4.92
"NO0010633951","2016",6.74
"AT0000641352","2016",5.15
"IE00BWY4ZF18","2016",0.43
"IT0004329733","2016",2.8
"ES0140609019","2016",0.43
"SE0007692850","2016",-11.85
"DE0005419105","2016",7.39
"FR0000125338","2016",6.75
"IT0005331019","2016",13.62
"FI0009013429","2016",4.28
"DE0005313704","2016",8.98
"DK0010181759","2016",4.17
"FR0010828137","2016",28.46
"FR0000120172","2016",2.19
"FR0000125585","2016",7.7
"SE0000379190","2016",9.42
"SE0000188518","2016",5.35
"SE0001664707","2016",5.57
"MT0001000109","2016",20.59
"IT0000784154","2016",0.42
"FI4000062781","2016",-2.48
"CH0136071542","2016",3.21
"PLCCC0000016","2016",15.87
"PLOPTTC00011","2016",32.66
"DE0007257503","2016",2.91
"SE0000683484","2016",25.62
"FR0010425595","2016",-18.54
"ES0105066007","2016",3.02
"NL0013995087","2016",3.62
"DE000A1TNMM9","2016",-3.15
"IT0005010423","2016",4.06
"DE0005403901","2016",8.69
"CZ0005112300","2016",2.66
"FR0013181864","2016",-7.63
"FR0000130692","2016",5.73
"DK0060055861","2016",14.71
"FR0000130403","2016",3.66
"DK0060227585","2016",12.13
"SE0010832204","2016",NA
"ES0105630315","2016",5.71
"PLCIECH00018","2016",16.17
"FI4000369947","2016",4.41
"SE0000584948","2016",9.93
"SE0009973548","2016",-54.73
"SE0002626861","2016",-1.24
"FR0000121261","2016",7.69
"NL0010545661","2016",0.92
"FR0000120222","2016",0.33
"FR0010667147","2016",0.78
"BE0003593044","2016",3.27
"SE0007048020","2016",NA
"DK0060448595","2016",30.7
"BE0974256852","2016",9.54
"DE000CBK1001","2016",0.42
"BE0003883031","2016",4.82
"FR0000053324","2016",2.98
"IT0000070786","2016",1.32
"DE000A288904","2016",6.28
"SE0003950864","2016",13.18
"ES0121975009","2016",2.78
"DE000A2DA414","2016",0.02
"DE0005439004","2016",8.86
"SE0007158829","2016",2.54
"NL0010583399","2016",13.68
"LU1296758029","2016",15.39
"ES0117160111","2016",11.26
"PTCOR0AE0006","2016",15.05
"DE0006062144","2016",8.55
"FR0000064578","2016",5.07
"LU0251710041","2016",11.15
"NO0010808892","2016",2.09
"FR0000045072","2016",0.49
"IT0003121677","2016",0.5
"IE0001827041","2016",4.7
"US2267181046","2016",8.4
"DE000A0LAUP1","2016",7.43
"DE0005470306","2016",8.56
"PTCTT0AM0001","2016",5.51
"SE0000418923","2016",16.83
"PLCFRPT00013","2016",5.86
"BE0974259880","2016",2.21
"DE0007100000","2016",3.86
"IE00BJMZDW83","2016",4.44
"IT0000076502","2016",1.83
"FR0000120644","2016",5.1
"DK0010274414","2016",1
"FR0014004L86","2016",3.15
"FR0014003TT8","2016",7.01
"DE000A0JC8S7","2016",5.45
"IT0004053440","2016",7.04
"NL0015435975","2016",4.93
"FR0010417345","2016",-36.31
"CH0246292343","2016",19.85
"IT0003115950","2016",10.07
"IT0001431805","2016",1.77
"DE000A2E4K43","2016",-10.2
"DK0060738599","2016",10.33
"FR0000053381","2016",1.81
"DE000A2GS5D8","2016",8.38
"DE0005140008","2016",0.06
"DE000A1TNUT7","2016",13.82
"DE0005810055","2016",2.42
"DE0007480204","2016",6.61
"DE0008232125","2016",5.83
"DE0005552004","2016",7.69
"DE0005557508","2016",3.21
"DE000A0HN5C6","2016",10.96
"DE0006305006","2016",1.86
"FR0000073793","2016",5.62
"DK0060655629","2016",12.68
"IT0003492391","2016",14.87
"DE000A1X3XX4","2016",3.51
"IT0005254252","2016",2.53
"PLDINPL00011","2016",10.1
"SE0001634262","2016",7.32
"ES0126775032","2016",6.41
"DE0005878003","2016",2.19
"DK0060083210","2016",-1.97
"NO0010161896","2016",1.12
"NO0003921009","2016",0.01
"AT0000818802","2016",5.8
"SE0007691613","2016",7.4
"IT0001044996","2016",22.87
"DE0005550636","2016",3.19
"DK0061135753","2016",NA
"NL0000009827","2016",6
"DK0060079531","2016",5.83
"DE0008019001","2016",1.46
"DE0005565204","2016",6.39
"SE0000616716","2016",7.93
"ES0162600003","2016",0.2
"SE0006625471","2016",NA
"DE000DWS1007","2016",2.97
"DE000ENAG999","2016",-9.22
"DK0061277894","2016",-4.29
"ES0112501012","2016",5.08
"DE0005659700","2016",5.57
"BE0974313455","2016",2.33
"CH0303692047","2016",5.18
"FR0010908533","2016",4.45
"FR0010242511","2016",1.27
"IT0003372205","2016",-2.83
"PTEDP0AM0009","2016",4.04
"ES0127797019","2016",1.2
"LU1048328220","2016",2.99
"FI4000322326","2016",NA
"FR0000130452","2016",3.27
"IS0000019800","2016",6.62
"IT0005453250","2016",14.31
"SE0000119299","2016",5.04
"SE0013747870","2016",NA
"SE0000163628","2016",1.6
"BE0003822393","2016",3.76
"FR0011950732","2016",3.59
"FR0012435121","2016",3.86
"FI0009007884","2016",11.63
"NO0010816093","2016",5.45
"GRS191213008","2016",-1.01
"DE0005677108","2016",5.73
"SE0000120776","2016",3.82
"DE0007856023","2016",4.79
"SE0006509949","2016",-7.22
"SE0016828511","2016",22.98
"ES0130960018","2016",5.88
"IT0005176406","2016",4.07
"DE0005220008","2016",-3.95
"DE0006095003","2016",3.7
"ES0130625512","2016",4.55
"ES0130670112","2016",5.25
"SE0009697220","2016",12.7
"PLENEA000013","2016",3.69
"IT0003128367","2016",2.86
"FI4000123195","2016",10.68
"PLENERG00022","2016",1.76
"FR0010208488","2016",0.31
"IT0003132476","2016",-0.55
"SE0011256312","2016",-18.9
"NO0010716418","2016",8.55
"SE0015658109","2016",11.88
"SE0003491562","2016",-69.09
"SE0012853455","2016",NA
"NO0010096985","2016",-2.1
"FR0000131757","2016",-1.97
"ES0125140A14","2016",8.88
"IT0001157020","2016",3.46
"SE0000108656","2016",0.87
"AT0000652011","2016",1.17
"FR0000121667","2016",7
"SE0009922156","2016",3.77
"FR0000120669","2016",9.77
"FI0009008650","2016",7.1
"FR0000121121","2016",7.3
"GRS323003012","2016",0.83
"PLEURCH00011","2016",4.26
"NL0015000K93","2016",7.28
"FR0014000MR3","2016",5.49
"BE0003816338","2016",7.74
"NL0006294274","2016",26.66
"FR0012789949","2016",4.77
"NO0010735343","2016",10.39
"FR0010221234","2016",5.03
"AT0000741053","2016",3.54
"SE0012673267","2016",39.72
"DE000EVNK013","2016",5.52
"DE0005664809","2016",9.27
"SE0002402701","2016",3.53
"FI0009007306","2016",0.43
"BE0003808251","2016",5.2
"NL0012059018","2016",1.43
"FI0009801310","2016",9.18
"SE0011166974","2016",16.48
"AT00000FACC2","2016",-1.32
"ES0134950F36","2016",14
"SE0010048884","2016",9.33
"BE0003874915","2016",1.19
"IT0003198790","2016",-0.25
"PLFAMUR00012","2016",7.38
"SE0015195771","2016",NA
"SE0000455057","2016",7.57
"FR0000121147","2016",7.54
"CH0242214887","2016",16.97
"NL0011585146","2016",11.18
"SE0005468717","2016",10.24
