Name,Code,25/05/2008,25/05/2009,25/05/2010,25/05/2011,25/05/2012,25/05/2013,25/05/2014,25/05/2015,25/05/2016,25/05/2017,25/05/2018,25/05/2019,25/05/2020
VISCOFAN - SHORT TERM DEBT & CURRENT PORT,ES0184262212(WC03051),87429,73484,92930,69606,90516,65351,66728,14941,11516,6343,66278,43406,61879
ZARDOYA OTIS - SHORT TERM DEBT & CURRENT PORT,ES0184933812(WC03051),698,14944,2253,29502,12585,9031,5411,335,324,323,186,104,10910
KESKO B - SHORT TERM DEBT & CURRENT PORT,FI0009000202(WC03051),293600,194200,241500,189700,174100,199300,179600,180800,156000,404600,233400,521000,495300
STOCKMANN B - SHORT TERM DEBT & CURRENT PORT,FI0009000251(WC03051),20000,2300,292003,328600,345600,345400,220700,248700,236500,258300,228600,139000,568700
TIETOEVRY - SHORT TERM DEBT & CURRENT PORT,FI0009000277(WC03051),66700,44100,4900,65700,116800,28300,11800,73000,68600,134600,118600,448000,111700
FISKARS 'A' - SHORT TERM DEBT & CURRENT PORT,FI0009000400(WC03051),183700,199700,130100,82500,20400,108800,128900,86700,10900,48500,9600,131600,83900
HUHTAMAKI - SHORT TERM DEBT & CURRENT PORT,FI0009000459(WC03051),182500,168400,152900,224900,86000,60100,118000,157500,266900,178900,288000,240700,251600
METSA BOARD B - SHORT TERM DEBT & CURRENT PORT,FI0009000665(WC03051),538000,467000,334000,279000,507900,44200,99700,44600,154800,1400,104800,32000,7600
NOKIA - SHORT TERM DEBT & CURRENT PORT,FI0009000681(WC03051),3591000,771000,1037000,1352000,462000,3376000,116000,51000,370000,309000,2118000,551000,750000
UPONOR - SHORT TERM DEBT & CURRENT PORT,FI0009002158(WC03051),36800,17600,35200,2800,4200,14200,15900,48300,17600,81900,1700,11800,29000
OUTOKUMPU 'A' - SHORT TERM DEBT & CURRENT PORT,FI0009002422(WC03051),501000,652000,964000,1044000,718000,893000,569000,547000,458000,505000,511000,427000,251000
FINNAIR - SHORT TERM DEBT & CURRENT PORT,FI0009003230(WC03051),48500,201800,98500,229900,174200,207500,89900,75200,100400,132400,108400,183900,187100
SAMPO 'A' - SHORT TERM DEBT & CURRENT PORT,FI0009003305(WC03051),NA,466000,575000,652000,451000,0,0,0,0,669000,599000,56000,47000
WARTSILA - SHORT TERM DEBT & CURRENT PORT,FI0009003727(WC03051),216000,73000,56000,167000,249000,94000,129000,232000,108000,102000,74000,99000,198000
KEMIRA - SHORT TERM DEBT & CURRENT PORT,FI0009004824(WC03051),559300,437600,128300,237100,277200,278400,156900,122700,157900,191400,240000,216600,194700
VIKING LINE - SHORT TERM DEBT & CURRENT PORT,FI0009005250(WC03051),10880,10740,8700,8600,8700,15100,23500,23500,23600,23500,23500,25200,40400
NOKIAN RENKAAT - SHORT TERM DEBT & CURRENT PORT,FI0009005318(WC03051),37800,72400,13000,253400,42000,182400,600,19900,88800,800,126000,30900,229700
KONECRANES - SHORT TERM DEBT & CURRENT PORT,FI0009005870(WC03051),11600,26900,50200,163900,122400,186958,80507,224900,269500,157900,191800,248400,311100
STORA ENSO R - SHORT TERM DEBT & CURRENT PORT,FI0009005961(WC03051),1068300,1038300,752000,1034000,792500,640000,613000,721000,1008000,899000,970000,905000,891000
UP - SHORT TERM DEBT & CURRENT PORT,FI0009005987(WC03051),402000,231000,297000,852000,252000,561000,365000,248000,503000,311000,22000,101000,82000
HKSCAN A - SHORT TERM DEBT & CURRENT PORT,FI0009006308(WC03051),82400,87500,153000,170600,186800,171000,36400,36600,17200,14100,77000,50600,97200
ATRIA 'A' - SHORT TERM DEBT & CURRENT PORT,FI0009006548(WC03051),127588,106914,127159,112248,106142,118894,51539,44004,39983,91850,74453,62466,54743
FORTUM - SHORT TERM DEBT & CURRENT PORT,FI0009007132(WC03051),980000,857000,862000,925000,1078000,2138000,1103000,1042000,639000,766000,1086000,570000,2208000
BITTIUM - SHORT TERM DEBT & CURRENT PORT,FI0009007264(WC03051),6979,4862,5100,4996,12704,2016,4520,658,1198,725,747,1247,1130
RAPALA VMC - SHORT TERM DEBT & CURRENT PORT,FI0009007355(WC03051),78100,73000,94500,116400,55500,77800,43900,64800,89300,43500,73700,39700,19600
SANOMA - SHORT TERM DEBT & CURRENT PORT,FI0009007694(WC03051),633600,476100,469400,626000,466500,322700,291800,392200,590500,216000,352400,421000,294400
ELISA - SHORT TERM DEBT & CURRENT PORT,FI0009007884(WC03051),172300,157200,362300,221200,175600,279300,224900,435800,350300,237000,287400,151100,211200
ASPO - SHORT TERM DEBT & CURRENT PORT,FI0009008072(WC03051),58729,26925,13074,8724,55882,44896,47836,12321,8794,27102,28526,71135,45117
SUOMINEN - SHORT TERM DEBT & CURRENT PORT,FI0009010862(WC03051),11967,11471,21459,20849,20920,23500,3347,3363,7923,15118,20765,16986,2539
NESTE - SHORT TERM DEBT & CURRENT PORT,FI0009013296(WC03051),133000,445000,299000,463000,357000,171000,622000,438000,354000,163000,291000,242000,257000
KONE 'B' - SHORT TERM DEBT & CURRENT PORT,FI0009013403(WC03051),123400,95800,40700,75600,12700,17400,12100,12000,15200,30100,17900,117200,260300
CARGOTEC 'B' - SHORT TERM DEBT & CURRENT PORT,FI0009013429(WC03051),114600,83100,96500,97900,259000,299500,193200,68700,165200,121400,212900,271100,155700
ORIOLA B - SHORT TERM DEBT & CURRENT PORT,FI0009014351(WC03051),80800,149500,53700,46000,44100,94800,74800,25500,27000,51300,58000,53600,150400
ORION B - SHORT TERM DEBT & CURRENT PORT,FI0009014377(WC03051),36400,22700,22500,22700,29300,24500,24500,9900,2300,1100,150900,3300,3100
METSO OUTOTEC - SHORT TERM DEBT & CURRENT PORT,FI0009014575(WC03051),1500,32000,25700,18900,23600,28700,30700,47700,43100,45000,23000,239100,110000
YIT - SHORT TERM DEBT & CURRENT PORT,FI0009800643(WC03051),330063,168798,284584,423600,404900,936900,887000,421800,563500,246300,467600,489700,654000
VAISALA A - SHORT TERM DEBT & CURRENT PORT,FI0009900682(WC03051),200,300,300,300,300,0,0,0,0,0,40300,46200,7900
TIKKURILA - SHORT TERM DEBT & CURRENT PORT,FI4000008719(WC03051),37898,38996,8697,49504,35925,17509,12789,12832,27113,56966,71006,50243,33973
AKTIA BANK A - SHORT TERM DEBT & CURRENT PORT,FI4000058870(WC03051),3124650,3353591,2498061,1964030,2589073,2069532,1996364,1112292,827683,1448568,1180164,1239377,837520
CAVERION - SHORT TERM DEBT & CURRENT PORT,FI4000062781(WC03051),NA,NA,20100,16500,15400,71300,53500,22700,65700,35500,27200,43600,44700
VALMET - SHORT TERM DEBT & CURRENT PORT,FI4000074984(WC03051),NA,NA,55000,94000,92000,71000,51000,62000,48000,18000,39000,70000,40000
ENENTO GROUP - SHORT TERM DEBT & CURRENT PORT,FI4000123195(WC03051),NA,NA,NA,NA,4983,4038,0,0,0,958,2645,4312,2458
TOKMANNI GROUP CORP. - SHORT TERM DEBT & CURRENT PORT,FI4000197934(WC03051),NA,NA,NA,NA,NA,14058,17636,20636,3200,3600,3600,49932,152864
TERVEYSTALO - SHORT TERM DEBT & CURRENT PORT,FI4000252127(WC03051),NA,NA,NA,NA,NA,NA,NA,NA,31500,19200,49800,84800,124500
ANORA GROUP - SHORT TERM DEBT & CURRENT PORT,FI4000292438(WC03051),NA,NA,NA,NA,40400,52000,74000,8300,7800,11000,6700,9900,50200
NORDEA BANK - SHORT TERM DEBT & CURRENT PORT,FI4000297767(WC03051),824767177,1539311411,1346699019,1781318518,1901381765,563223702,730803162,1145109013,1010271831,1065444792,1152527500,1073545453,802882714
KOJAMO - SHORT TERM DEBT & CURRENT PORT,FI4000312251(WC03051),NA,NA,NA,NA,NA,NA,160800,234700,326800,173200,93900,244900,220700
CITYCON - SHORT TERM DEBT & CURRENT PORT,FI4000369947(WC03051),50300,146300,185300,208400,126800,144900,83100,167900,289700,124700,178600,211800,257400
NELES - SHORT TERM DEBT & CURRENT PORT,FI4000440664(WC03051),346000,242000,417000,272000,204000,269000,72000,57000,27000,300000,215000,30000,27000
BAKKAFROST - SHORT TERM DEBT & CURRENT PORT,FO0000000179(WC03051),136621,98262,41961,100000,100000,100000,100000,0,0,378300,0,107808,131336
AIR FRANC - SHORT TERM DEBT & CURRENT PORT,FR0000031122(WC03051),1006000,1555000,1826000,1209000,1579000,2159000,1681000,1925000,937000,1309000,1755000,1755000,2051000
VIRBAC - SHORT TERM DEBT & CURRENT PORT,FR0000031577(WC03051),20050,13341,10587,20082,26700,29306,346149,133169,156959,97500,111775,127799,37999
VICAT - SHORT TERM DEBT & CURRENT PORT,FR0000031775(WC03051),76900,227256,90515,106092,216929,172604,281730,114884,250266,138499,153561,451458,212757
LATECOERE - SHORT TERM DEBT & CURRENT PORT,FR0000032278(WC03051),20270,357504,29544,134333,81968,330832,168743,60567,67262,77100,77309,51366,9707
GUERBET - SHORT TERM DEBT & CURRENT PORT,FR0000032526(WC03051),13155,21074,13349,28393,30818,38734,36529,40995,66971,66360,222795,37252,34925
ICADE REIT - SHORT TERM DEBT & CURRENT PORT,FR0000035081(WC03051),611300,445600,277200,423900,510600,1109300,704700,901100,717800,1073700,1049300,712200,1319800
MANITOU - SHORT TERM DEBT & CURRENT PORT,FR0000038606(WC03051),450674,173377,89116,65928,115250,28124,23545,17521,57115,67829,136001,62962,19081
SECHE ENVIRONNEMENT - SHORT TERM DEBT & CURRENT PORT,FR0000039109(WC03051),27394,31195,44648,172899,27464,29884,29251,28200,31957,45233,33358,59081,64769
BOLLORE - SHORT TERM DEBT & CURRENT PORT,FR0000039299(WC03051),752260,679128,820153,726131,958271,1218265,1533861,1581700,1223400,1033000,2040600,2883700,4125200
MERSEN (EX LCL) - SHORT TERM DEBT & CURRENT PORT,FR0000039620(WC03051),58800,62300,46200,35300,35600,50600,36800,64300,76200,62200,154700,44800,86000
NEXANS - SHORT TERM DEBT & CURRENT PORT,FR0000044448(WC03051),242000,140000,255000,277000,425000,275000,213000,354000,358000,261000,284000,40000,283000
CREDIT AGRICOLE - SHORT TERM DEBT & CURRENT PORT,FR0000045072(WC03051),200822000,187940000,201379000,204484000,129282000,235065000,234871000,249159000,198798000,144372000,148075000,157042000,283015000
LISI - SHORT TERM DEBT & CURRENT PORT,FR0000050353(WC03051),40887,36432,25709,63788,65677,41976,45729,52285,106037,176702,155293,152751,143093
SOPRA STERIA GROUP - SHORT TERM DEBT & CURRENT PORT,FR0000050809(WC03051),41234,34342,37629,53273,68361,115905,69887,315700,368800,273600,452900,302000,197900
MAUREL ET PROM - SHORT TERM DEBT & CURRENT PORT,FR0000051070(WC03051),391032,195735,138653,22112,124640,369199,73285,20197,100041,1943,1785,141755,72926
ATOS - SHORT TERM DEBT & CURRENT PORT,FR0000051732(WC03051),276600,190700,52700,174100,169500,93500,103100,143100,140500,711800,1037000,1844000,1443000
TELEPERFORMANCE - SHORT TERM DEBT & CURRENT PORT,FR0000051807(WC03051),216093,191104,87774,108857,76450,56000,203000,131000,244000,118000,86000,436000,562000
HERMES INTL. - SHORT TERM DEBT & CURRENT PORT,FR0000052292(WC03051),71000,45400,26000,20500,14700,32200,22000,30300,20200,30100,22500,216100,220100
VILMORIN & CIE - SHORT TERM DEBT & CURRENT PORT,FR0000052516(WC03051),233400,264400,251300,192400,204900,172800,195800,315500,166600,216800,200000,191200,589400
AKWEL - SHORT TERM DEBT & CURRENT PORT,FR0000053027(WC03051),47816,14608,10241,37283,22810,22294,26460,33326,37559,46954,46886,64658,75372
M - SHORT TERM DEBT & CURRENT PORT,FR0000053225(WC03051),1100,1500,300,1500,500,800,1000,600,600,36300,400,33700,6300
COMPAGNIE DES ALPES - SHORT TERM DEBT & CURRENT PORT,FR0000053324(WC03051),101421,71721,53614,92986,76789,131448,36348,57029,55518,216272,127803,203544,139296
DERICHEBOURG - SHORT TERM DEBT & CURRENT PORT,FR0000053381(WC03051),242900,440600,364000,282400,246800,594000,118200,103300,123500,103600,84500,84800,130900
UBISOFT ENTERTAINMENT - SHORT TERM DEBT & CURRENT PORT,FR0000054470(WC03051),55814,61717,121668,92190,90903,108310,186660,169180,225197,291946,360920,452733,246005
TF1 (TV.FSE.1) - SHORT TERM DEBT & CURRENT PORT,FR0000054900(WC03051),22900,504100,6100,58500,8800,99400,5500,2300,8600,6500,17900,51600,60000
ALBIOMA - SHORT TERM DEBT & CURRENT PORT,FR0000060402(WC03051),35501,81033,75583,83833,78892,48737,54010,83693,53879,59577,123458,179020,80949
RALLYE - SHORT TERM DEBT & CURRENT PORT,FR0000060618(WC03051),2782000,1732000,2469000,3950000,208000,3531000,5460000,3098000,3311000,2363000,2876000,5274000,2080000
BOIRON - SHORT TERM DEBT & CURRENT PORT,FR0000061129(WC03051),2030,3742,4322,2026,2523,1894,5657,4109,4199,11182,1786,3244,3515
AUBAY - SHORT TERM DEBT & CURRENT PORT,FR0000063737(WC03051),2015,1286,2236,8564,3844,5655,5831,10088,9198,10404,8819,12559,9147
BONDUELLE - SHORT TERM DEBT & CURRENT PORT,FR0000063935(WC03051),177616,123080,141882,128346,201407,272098,119959,159148,141314,148768,217242,123129,132164
COVIVIO - SHORT TERM DEBT & CURRENT PORT,FR0000064578(WC03051),697523,681358,570514,817668,925926,919236,1134997,1014660,1292155,1460887,1797034,1783207,1804736
PEUGEOT INVEST - SHORT TERM DEBT & CURRENT PORT,FR0000064784(WC03051),4017,6102,3137,2125,8108,8423,13390,3398,3569,3448,8270,3995,4218
GL EVENTS - SHORT TERM DEBT & CURRENT PORT,FR0000066672(WC03051),52432,73028,117336,119556,109076,109527,128776,118844,137620,124551,218654,235973,165858
HAULOTTE GROUP - SHORT TERM DEBT & CURRENT PORT,FR0000066755(WC03051),48394,240610,52523,148252,108534,34615,18111,33852,24782,14293,102053,51416,62676
ALTEN - SHORT TERM DEBT & CURRENT PORT,FR0000071946(WC03051),58385,52735,14775,14799,7707,15209,38591,55955,80746,49058,100823,167377,122679
SAFRAN - SHORT TERM DEBT & CURRENT PORT,FR0000073272(WC03051),1130000,1363000,563000,994000,902000,1424000,1495000,864000,930000,1375000,2202000,3531000,2499000
IPSOS - SHORT TERM DEBT & CURRENT PORT,FR0000073298(WC03051),168089,35618,55652,66722,87844,62721,85830,67571,81823,22373,8429,217652,203130
ASSYSTEM - SHORT TERM DEBT & CURRENT PORT,FR0000074148(WC03051),6600,5000,46600,29100,28700,44900,3600,5800,101500,1000,1500,8000,9400
JCDECAUX - SHORT TERM DEBT & CURRENT PORT,FR0000077919(WC03051),47800,203500,103200,78100,287200,115500,231100,215100,106700,607000,321000,1635200,1647400
L AIR LQE.SC.ANYME. POUR - SHORT TERM DEBT & CURRENT PORT,FR0000120073(WC03051),611400,826400,921200,1373500,2110500,1188800,1332600,1912700,2001000,2504600,2524900,2034300,2359800
CARREFOUR - SHORT TERM DEBT & CURRENT PORT,FR0000120172(WC03051),2709000,2018000,2715000,2159000,5295000,4828000,5475000,4294000,5270000,3886000,4921000,5563000,5023000
CNP ASSURANCES - SHORT TERM DEBT & CURRENT PORT,FR0000120222(WC03051),0,0,0,0,0,14000,NA,NA,0,0,4800,4800,0
TOTALENERGIES - SHORT TERM DEBT & CURRENT PORT,FR0000120271(WC03051),7722000,6994000,9653000,9675000,11016000,8116000,9049034,11501448,13196160,9254064,11602832,13218548,14004081
L'OREAL - SHORT TERM DEBT & CURRENT PORT,FR0000120321(WC03051),2270600,389700,767000,1090800,201100,298900,2521200,741000,1233700,1161000,1227800,1249100,1243300
ACCOR - SHORT TERM DEBT & CURRENT PORT,FR0000120404(WC03051),287000,373000,205000,124000,819000,514000,82000,110000,732000,213000,1259000,358000,1035000
BOUYGUES - SHORT TERM DEBT & CURRENT PORT,FR0000120503(WC03051),1730000,984000,1288000,455000,1140000,1372000,1501000,899000,320000,824000,1491000,1857000,1020000
QUADIENT - SHORT TERM DEBT & CURRENT PORT,FR0000120560(WC03051),306700,493600,420800,392600,538100,76100,86700,359300,128000,130400,22000,189600,111600
SANOFI - SHORT TERM DEBT & CURRENT PORT,FR0000120578(WC03051),1833000,2866000,1565000,2940000,3812000,3124000,1177000,3422000,1764000,1275000,2613000,4813000,2999000
AXA - SHORT TERM DEBT & CURRENT PORT,FR0000120628(WC03051),8604000,2956000,6905000,6272000,4510000,26279000,24116000,28922000,34177000,30727000,26858000,28930000,32533000
DANONE - SHORT TERM DEBT & CURRENT PORT,FR0000120644(WC03051),652000,1702000,2445000,1865000,1777000,2095000,2332000,2374000,2118000,3222000,3020000,3996000,3762000
ESSO - SHORT TERM DEBT & CURRENT PORT,FR0000120669(WC03051),83900,127500,37400,98900,66000,324700,299700,24900,26300,29400,25600,36900,22700
PERNO - SHORT TERM DEBT & CURRENT PORT,FR0000120693(WC03051),950000,366000,1251000,405000,880000,1568000,1219000,2052000,2027000,1165000,453000,1121000,1191000
IMERYS - SHORT TERM DEBT & CURRENT PORT,FR0000120859(WC03051),730200,198100,224200,434700,186800,129700,68800,427300,595400,667800,180100,475700,304200
BIC - SHORT TERM DEBT & CURRENT PORT,FR0000120966(WC03051),21806,53695,11709,8761,10954,51950,6246,7780,49578,4866,22580,65526,89976
LVMH - SHORT TERM DEBT & CURRENT PORT,FR0000121014(WC03051),1780000,1708000,1757000,3044000,2901000,4609000,4137000,3742000,3419000,4497000,5008000,9761000,12752000
EURAZEO - SHORT TERM DEBT & CURRENT PORT,FR0000121121(WC03051),2177876,2144378,1487284,1218537,1369961,1819094,1786795,37496,280699,142523,282216,434958,395446
FAURECIA - SHORT TERM DEBT & CURRENT PORT,FR0000121147(WC03051),541300,528100,687700,615600,764600,920800,1377900,916300,310600,421300,712000,1018500,1198100
WENDEL - SHORT TERM DEBT & CURRENT PORT,FR0000121204(WC03051),686900,702000,890800,595600,551300,1093900,894300,910300,1367200,712700,1667800,760200,781200
SODEXO - SHORT TERM DEBT & CURRENT PORT,FR0000121220(WC03051),1384000,136000,209000,175000,151000,752000,1018000,354000,71000,536000,448000,217000,258000
CMPG.DES ETS.MICH. - SHORT TERM DEBT & CURRENT PORT,FR0000121261(WC03051),1440000,760000,896000,1361000,1242000,839000,679000,510000,1239000,464000,1068000,1137000,1718000
THALES - SHORT TERM DEBT & CURRENT PORT,FR0000121329(WC03051),1280500,489500,1196600,408500,1000500,439900,108200,698700,111400,707300,321200,2677500,2388700
KERING - SHORT TERM DEBT & CURRENT PORT,FR0000121485(WC03051),2911600,1221000,2115800,1611400,1595100,1737400,2288400,1785900,1234500,939700,756400,2695900,2314200
ESSILORLUXOTTICA - SHORT TERM DEBT & CURRENT PORT,FR0000121667(WC03051),209678,81678,401717,605145,386886,562000,909000,537000,1190000,430000,1184000,932000,1160000
SEB - SHORT TERM DEBT & CURRENT PORT,FR0000121709(WC03051),661500,246700,170100,332100,298600,214600,389100,623500,1072700,578200,587000,470600,1672200
KLEPIERRE REIT - SHORT TERM DEBT & CURRENT PORT,FR0000121964(WC03051),362409,871583,1671714,1095174,943989,2062241,666776,2722700,2559800,2252100,2213100,2302000,2333000
SCHNEIDER ELECTRIC - SHORT TERM DEBT & CURRENT PORT,FR0000121972(WC03051),1460000,1295000,1005000,978000,1579000,2790000,2533000,1414000,1778000,1633000,1543000,1196000,2217000
VEOLIA ENVIRON - SHORT TERM DEBT & CURRENT PORT,FR0000124141(WC03051),3685400,3438000,3214100,4382500,3917900,3128900,3219500,4318700,5006500,4815900,4838200,6211600,7817200
PLASTIC OMNIUM - SHORT TERM DEBT & CURRENT PORT,FR0000124570(WC03051),162503,142686,133947,239106,197198,93239,92853,110083,178632,391075,127930,688637,361437
SAINT GOBAIN - SHORT TERM DEBT & CURRENT PORT,FR0000125007(WC03051),3251000,2872000,2108000,2718000,3081000,2519000,2001000,2850000,2286000,1489000,1566000,2640000,3003000
CAPGEMINI - SHORT TERM DEBT & CURRENT PORT,FR0000125338(WC03051),39000,278000,210000,702000,99000,133000,102000,652000,125000,589000,83000,938000,1238000
VINCI - SHORT TERM DEBT & CURRENT PORT,FR0000125486(WC03051),3322000,2482800,2275300,3445800,3393600,3060000,3835000,3793000,5063000,4742000,4517000,4630000,3993000
CASINO GUICHAR - SHORT TERM DEBT & CURRENT PORT,FR0000125585(WC03051),1943000,1369000,1754000,3167000,2700000,2579000,4489000,1891000,2421000,1471000,2208000,2281000,2052000
VIVENDI - SHORT TERM DEBT & CURRENT PORT,FR0000127771(WC03051),1655000,4907000,3430000,3301000,5090000,3304000,176000,780000,956000,216000,813000,1990000,2425000
LAGARDERE GROUPE - SHORT TERM DEBT & CURRENT PORT,FR0000130213(WC03051),1191000,492000,541000,163000,238000,1612000,490000,659000,832000,375000,1069000,1102000,1206000
REMY COINTREAU - SHORT TERM DEBT & CURRENT PORT,FR0000130395(WC03051),153200,20600,47600,24400,31400,55600,37500,196600,327300,72700,69700,95600,265900
CHRISTIAN DIOR - SHORT TERM DEBT & CURRENT PORT,FR0000130403(WC03051),2441000,2055000,2495000,3457000,3745000,4354000,6378000,4394000,3821000,4513000,5526000,9776000,13117000
EIFFAGE - SHORT TERM DEBT & CURRENT PORT,FR0000130452(WC03051),906000,831000,1339000,1274000,1458000,2275000,2938000,2988000,3401000,3018000,2976000,4581000,3542000
PUBLICIS GROUPE - SHORT TERM DEBT & CURRENT PORT,FR0000130577(WC03051),204000,196000,272000,820000,373000,322000,354000,73000,63000,46000,431000,1938000,1148000
SOCIETE GENERALE - SHORT TERM DEBT & CURRENT PORT,FR0000130809(WC03051),131619000,113850000,107134000,163789000,156429000,119685000,119000000,123421000,111855000,84111000,76943000,120793000,142605000
BNP PARIBAS - SHORT TERM DEBT & CURRENT PORT,FR0000131104(WC03051),243921000,295174000,193809000,155444000,98639000,81928000,109665000,103618000,89909000,92130000,80822000,88725000,150326000
ERAMET - SHORT TERM DEBT & CURRENT PORT,FR0000131757(WC03051),107000,72000,88000,80000,230000,330000,316000,181000,344000,682000,381000,583000,283000
RENAULT - SHORT TERM DEBT & CURRENT PORT,FR0000131906(WC03051),24169000,23392000,23912000,25226000,26116000,26290000,28501000,34412000,40648000,44835000,46523000,49914000,51035000
ORANGE - SHORT TERM DEBT & CURRENT PORT,FR0000133308(WC03051),9151000,6395000,3955000,6449000,6374000,7265000,4296000,2779000,7970000,10545000,12004000,9471000,9794000
ORPEA - SHORT TERM DEBT & CURRENT PORT,FR0000184798(WC03051),207861,257811,389286,465505,503669,495450,521669,514218,558602,468705,685224,752542,1325448
ILIAD - SHORT TERM DEBT & CURRENT PORT,FR0004035913(WC03051),19449,178660,36197,177125,235572,245479,327071,943262,490153,496521,757000,2200000,1971000
AMUNDI - SHORT TERM DEBT & CURRENT PORT,FR0004125920(WC03051),NA,NA,NA,NA,1551990,1163623,951487,435077,93925,579351,1303586,856496,2964064
AKKA TECHNOLOGIES - SHORT TERM DEBT & CURRENT PORT,FR0004180537(WC03051),2213,21687,8324,7830,39468,14910,12525,21237,14754,109902,71155,104490,43725
TARKETT - SHORT TERM DEBT & CURRENT PORT,FR0004188670(WC03051),NA,55300,32000,116000,191000,24400,40200,9500,11300,12300,10200,34200,160900
BUREAU VERITAS - SHORT TERM DEBT & CURRENT PORT,FR0006174348(WC03051),103300,95600,121700,292700,128300,104200,153900,78900,589500,209000,499000,461600,649800
GECINA - SHORT TERM DEBT & CURRENT PORT,FR0010040865(WC03051),146289,669264,304109,913143,691456,1105546,353650,1288386,446529,1547606,2033187,1826582,1554034
NEXITY - SHORT TERM DEBT & CURRENT PORT,FR0010112524(WC03051),658963,346096,316545,224493,223122,155014,239283,309954,291100,498447,555784,833932,1180197
ENGIE - SHORT TERM DEBT & CURRENT PORT,FR0010208488(WC03051),14641000,10117400,9059000,13213000,10969000,10490000,10297000,10095000,11777000,7735000,5339000,8543000,7846000
ALSTOM - SHORT TERM DEBT & CURRENT PORT,FR0010220475(WC03051),614000,747000,225000,592000,641000,325000,1314000,1998000,686000,444000,543000,1032000,401000
EUTELSAT COMMUNICATIONS - SHORT TERM DEBT & CURRENT PORT,FR0010221234(WC03051),15336,2599,18591,4576,17400,100,0,18000,880800,23700,823700,1028800,598400
MERCIALYS REIT - SHORT TERM DEBT & CURRENT PORT,FR0010241638(WC03051),4624,3784,2833,4729,23752,25490,141709,187204,311631,280555,689488,262360,349145
EDF - SHORT TERM DEBT & CURRENT PORT,FR0010242511(WC03051),18388000,15352000,11751000,11698000,12701000,11327000,9115000,11499000,12203000,7112000,8287000,11074000,11525000
IPSEN - SHORT TERM DEBT & CURRENT PORT,FR0010259150(WC03051),10605,21371,7708,9189,4353,9603,10100,16100,7000,64700,37700,316900,231700
LEGRAND - SHORT TERM DEBT & CURRENT PORT,FR0010307819(WC03051),401300,445500,216800,218000,80100,86900,71400,67900,346400,585400,400500,616200,1320700
ARKEMA - SHORT TERM DEBT & CURRENT PORT,FR0010313833(WC03051),493000,345000,34000,272000,189000,93000,107000,217000,728000,244000,201000,661000,134000
INNATE PHARMA - SHORT TERM DEBT & CURRENT PORT,FR0010331421(WC03051),2073,723,701,2273,1178,613,453,622,1264,1343,22334,23435,3978
ADP - SHORT TERM DEBT & CURRENT PORT,FR0010340141(WC03051),24165,485726,324676,390242,342947,416891,46000,2000,192000,573000,1059000,1241000,1421000
KORIAN - SHORT TERM DEBT & CURRENT PORT,FR0010386334(WC03051),62163,81167,25702,37443,54879,59306,63715,86416,171762,222648,345568,553119,1140386
SCOR SE - SHORT TERM DEBT & CURRENT PORT,FR0010411983(WC03051),NA,191000,NA,NA,NA,291000,162000,175000,121000,266000,140000,178000,194000
REXEL - SHORT TERM DEBT & CURRENT PORT,FR0010451203(WC03051),276100,77800,116800,323500,618200,205200,361500,660400,603600,155500,649000,907700,282000
GETLINK - SHORT TERM DEBT & CURRENT PORT,FR0010533075(WC03051),17394,10689,4770,4891,53849,34008,37986,41510,26323,62788,50056,72727,75775
SUEZ - SHORT TERM DEBT & CURRENT PORT,FR0010613471(WC03051),2620800,3680200,1352700,2035200,1363600,2816700,1976000,1853900,2495300,2004400,2758800,2831200,3135700
COFACE - SHORT TERM DEBT & CURRENT PORT,FR0010667147(WC03051),NA,NA,NA,NA,2568,2609,2754,3010,2291,NA,NA,NA,NA
CARMILA - SHORT TERM DEBT & CURRENT PORT,FR0010828137(WC03051),42889,0,0,0,6234,19401,0,4376,NA,40129,5617,4141,8934
EDENRED - SHORT TERM DEBT & CURRENT PORT,FR0010908533(WC03051),16000,51000,83000,61000,45000,43000,30000,63000,579000,122000,297000,429000,294000
ID LOGISTICS GROUP - SHORT TERM DEBT & CURRENT PORT,FR0010929125(WC03051),NA,NA,NA,15371,14082,31079,36227,29099,25948,59359,69980,209198,170585
FNAC DARTY - SHORT TERM DEBT & CURRENT PORT,FR0011476928(WC03051),NA,NA,61300,232800,12500,5200,200,300,8200,1900,50800,290800,781300
GTT - SHORT TERM DEBT & CURRENT PORT,FR0011726835(WC03051),NA,NA,0,0,0,464,609,561,488,379,337,16,856
ELIOR GROUP - SHORT TERM DEBT & CURRENT PORT,FR0011950732(WC03051),NA,NA,NA,57600,70900,87800,76400,113200,9800,73900,84400,15000,60000
WORLDLINE - SHORT TERM DEBT & CURRENT PORT,FR0011981968(WC03051),NA,NA,NA,383300,412100,595600,10600,28500,24200,43800,127500,120000,1101400
ELIS - SHORT TERM DEBT & CURRENT PORT,FR0012435121(WC03051),NA,NA,NA,70314,117134,118013,124684,235919,494092,1642200,453100,491700,431000
SPIE - SHORT TERM DEBT & CURRENT PORT,FR0012757854(WC03051),NA,NA,313171,301606,326027,309577,1165892,395308,331939,322432,317491,333772,336615
EUROPCAR MOBILITY - SHORT TERM DEBT & CURRENT PORT,FR0012789949(WC03051),NA,NA,NA,NA,995051,940123,1123200,1260418,1221410,1953900,2014118,3184259,2397217
