Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ELOS MEDTECH AB - TOTAL ASSETS,SE0000120776(WC02999),SK,571416,526312,486904,532786,532933,528205,604535,878053,884053,840223,954891,1033147,1001132
"ELOS MEDTECH AB - PROPERTY, PLANT & EQUIP - NET",SE0000120776(WC02501),SK,251942,249698,202109,244309,241095,218189,230118,356682,354316,334623,374006,444114,412242
ELRINGKLINGER AG - TOTAL ASSETS,DE0007856023(WC02999),E,748699,754937,962629,1196599,1239039,1385770,1550037,1751685,1861361,2005394,2067896,2131531,1939350
"ELRINGKLINGER AG - PROPERTY, PLANT & EQUIP - NET",DE0007856023(WC02501),E,360426,386178,449494,537545,565000,612108,707980,827259,917318,929570,997843,1043736,939953
ELTEL AB - TOTAL ASSETS,SE0006509949(WC02999),SK,NA,NA,NA,7868364,7699475,8020655,9043702,9750644,10034503,7934258,8131307,8196831,6612330
"ELTEL AB - PROPERTY, PLANT & EQUIP - NET",SE0006509949(WC02501),SK,NA,NA,NA,295756,306127,312229,312079,348565,361139,320636,347266,1101239,795650
EMBRACER GROUP AB - TOTAL ASSETS,SE0016828511(WC02999),SK,NA,NA,NA,NA,NA,NA,131100,175400,464937,1325997,6404391,8426500,10471700
"EMBRACER GROUP AB - PROPERTY, PLANT & EQUIP - NET",SE0016828511(WC02501),SK,NA,NA,NA,NA,NA,NA,800,1800,3592,8102,151818,155600,184500
ENAGAS SA - TOTAL ASSETS,ES0130960018(WC02999),E,4703580,5722443,6793722,7687994,8041480,7138565,7639446,7678483,9178377,9552724,9515770,8841343,9007557
"ENAGAS SA - PROPERTY, PLANT & EQUIP - NET",ES0130960018(WC02501),E,3975029,4654955,5123748,5580070,5679516,5784405,5336848,5183400,5002887,5501351,5238215,4634920,4430411
ENAV - TOTAL ASSETS,IT0005176406(WC02999),E,NA,NA,NA,NA,NA,1964038,1953266,1983263,1982096,1978669,2029889,2094446,2164264
"ENAV - PROPERTY, PLANT & EQUIP - NET",IT0005176406(WC02501),E,NA,NA,NA,NA,NA,1173985,1125913,1083836,1056281,1027516,1000063,985129,929533
ENBW ENERGIE BADEN - TOTAL ASSETS,DE0005220008(WC02999),E,32896400,34669100,35211600,35781900,36723500,35882700,37882100,38064800,37266400,37828500,38549700,42074100,44620300
"ENBW ENERGIE BADEN - PROPERTY, PLANT & EQUIP - NET",DE0005220008(WC02501),E,11573700,11925200,13343300,14059600,13782500,13924400,13681700,13508100,13481900,15597400,15867500,18552700,19990900
ENCAVIS AG - TOTAL ASSETS,DE0006095003(WC02999),E,57094,67041,180943,299025,452267,587627,972259,1293861,2235209,2400802,2530896,2743046,2820564
"ENCAVIS AG - PROPERTY, PLANT & EQUIP - NET",DE0006095003(WC02501),E,44,15250,120271,203702,317127,408120,675648,958096,1331845,1455168,1548639,1749657,1901989
ENCE ENERGIA - TOTAL ASSETS,ES0130625512(WC02999),E,1444620,1150996,1281824,1325941,1347469,1326702,1072568,1136960,1163278,1243313,1667750,1724074,1900241
"ENCE ENERGIA - PROPERTY, PLANT & EQUIP - NET",ES0130625512(WC02501),E,1090124,893045,913327,950728,945137,930391,734243,729823,769710,774365,1069693,1317380,1164146
ENDESA S.A. - TOTAL ASSETS,ES0130670112(WC02999),E,56388000,58151000,60502000,56878000,56794000,54545000,29421000,27959000,29740000,29895000,30498000,30467000,30671000
"ENDESA S.A. - PROPERTY, PLANT & EQUIP - NET",ES0130670112(WC02501),E,31528000,35059000,32896000,32904000,34106000,32053000,21104000,20815000,21891000,21727000,21840000,21329000,21354000
ENEA AB - TOTAL ASSETS,SE0009697220(WC02999),SK,743767,668466,644314,555103,454043,436982,502191,536668,959515,1152418,1902208,2203582,2314603
"ENEA AB - PROPERTY, PLANT & EQUIP - NET",SE0009697220(WC02501),SK,21426,17084,13078,14862,13678,9877,7712,6605,10889,9592,16194,17417,21251
ENEA SA - TOTAL ASSETS,PLENEA000013(WC02999),PZ,11985917,12229688,12836705,13699894,14535381,16140621,17940833,22372201,24133262,27811049,29478353,32274485,28593802
"ENEA SA - PROPERTY, PLANT & EQUIP - NET",PLENEA000013(WC02501),PZ,7944815,8060674,8308650,9146367,10529746,11811566,13701956,17074978,18382498,20416867,21027393,22190752,19633800
ENEL SPA - TOTAL ASSETS,IT0003128367(WC02999),E,127326000,154219000,162035000,163794000,165351000,157909000,159567000,153793000,148931000,149287000,157119000,162314000,154875000
"ENEL SPA - PROPERTY, PLANT & EQUIP - NET",IT0003128367(WC02501),E,61524000,79100000,78094000,80592000,83115000,81050000,73089000,73307000,76265000,74937000,76631000,79809000,78718000
ENENTO GR - TOTAL ASSETS,FI4000123195(WC02999),E,NA,NA,NA,NA,163392,124231,131955,149286,153614,158673,544744,542549,552047
"ENENTO GR - PROPERTY, PLANT & EQUIP - NET",FI4000123195(WC02501),E,NA,NA,NA,NA,1240,955,4018,4331,1388,1996,3285,11947,9573
ENERGA SA - TOTAL ASSETS,PLENERG00022(WC02999),PZ,NA,10836345,12524137,13513895,14702902,16839470,17871087,18196000,18335000,20731000,21286000,20705000,19461000
"ENERGA SA - PROPERTY, PLANT & EQUIP - NET",PLENERG00022(WC02501),PZ,NA,8032049,8451134,9150663,10000916,11772576,12315221,12912000,13053000,13371000,14335000,15109000,15472000
ENGIE SA - TOTAL ASSETS,FR0010208488(WC02999),E,166589600,170006400,182988000,212031000,203961000,158949000,164325000,159378000,157249000,149529000,152636000,158933000,152302000
"ENGIE SA - PROPERTY, PLANT & EQUIP - NET",FR0010208488(WC02501),E,63482100,69664900,78703000,90120000,86597000,65037000,64032000,56988000,57739000,51024000,48917000,51958000,49889000
ENI GROUP - TOTAL ASSETS,IT0003132476(WC02999),E,113678000,113971000,126996000,137431000,134728000,133426000,140976000,130443000,120755000,110850000,114442000,119080000,105539000
"ENI GROUP - PROPERTY, PLANT & EQUIP - NET",IT0003132476(WC02501),E,59155000,63177000,67404000,73578000,63466000,62506000,71962000,63795000,70793000,63158000,60302000,67541000,58586000
ENIRO GROUP AB - TOTAL ASSETS,SE0011256312(WC02999),SK,16523000,16911000,10264000,9398000,8551000,7949000,5966000,4316000,3408000,3147000,2528000,2095000,1186000
"ENIRO GROUP AB - PROPERTY, PLANT & EQUIP - NET",SE0011256312(WC02501),SK,153000,124000,84000,67000,42000,40000,21000,21000,29000,20000,14000,95000,58000
ENTRA ASA - TOTAL ASSETS,NO0010716418(WC02999),NK,NA,21343400,22327700,23740300,25710800,26646100,30849600,33619000,38890000,43410000,47709000,51160000,59141000
"ENTRA ASA - PROPERTY, PLANT & EQUIP - NET",NO0010716418(WC02501),NK,NA,19727600,20107200,21875300,22159000,23182000,26720800,28859000,35655000,39898000,44737000,49117000,56851000
EPIROC AB - TOTAL ASSETS,SE0015658109(WC02999),SK,NA,NA,NA,NA,NA,NA,NA,27983000,29637000,26954000,35612000,40407000,42512000
"EPIROC AB - PROPERTY, PLANT & EQUIP - NET",SE0015658109(WC02501),SK,NA,NA,NA,NA,NA,NA,NA,3802000,3655000,3486000,3706000,5826000,5149000
EPISURF MEDICAL AB - TOTAL ASSETS,SE0003491562(WC02999),SK,NA,NA,NA,50545,27912,76423,43238,118200,60305,93286,54800,57600,185400
"EPISURF MEDICAL AB - PROPERTY, PLANT & EQUIP - NET",SE0003491562(WC02501),SK,NA,NA,NA,100,121,519,427,424,382,246,100,6000,3800
EQT AB - TOTAL ASSETS,SE0012853455(WC02999),SK,NA,NA,NA,NA,NA,NA,NA,NA,2283392,2818840,5334901,14914494,16290723
"EQT AB - PROPERTY, PLANT & EQUIP - NET",SE0012853455(WC02501),SK,NA,NA,NA,NA,NA,NA,NA,NA,614318,585209,577761,1181024,1131189
EQUINOR ASA - TOTAL ASSETS,NO0010096985(WC02999),NK,577121000,560880000,641130000,762903000,780500000,877400000,973500000,948900000,881818648,892109949,943609923,1002475713,1003757431
"EQUINOR ASA - PROPERTY, PLANT & EQUIP - NET",NO0010096985(WC02501),NK,329841000,340835000,348204000,407585000,439100000,487400000,562100000,546200000,513192861,522471225,563915890,614161457,563417819
ERAMET SA - TOTAL ASSETS,FR0000131757(WC02999),E,5937000,5202000,6073000,6276000,6290000,5883000,5984000,5069000,5875000,6091000,5989000,5973000,6480000
"ERAMET SA - PROPERTY, PLANT & EQUIP - NET",FR0000131757(WC02501),E,1763000,1795000,1903000,2119000,2454000,2536000,2296000,2116000,1976000,1924000,2287000,2554000,2207000
"ERCROS, S.A. - TOTAL ASSETS",ES0125140A14(WC02999),E,702700,636760,623250,602180,601840,561030,519830,509180,553190,573242,574871,616152,551309
"ERCROS, S.A. - PROPERTY, PLANT & EQUIP - NET",ES0125140A14(WC02501),E,306890,310610,300740,279710,277140,264370,245690,235290,249230,269388,281689,309870,320194
ERG SPA - TOTAL ASSETS,IT0001157020(WC02999),E,5305176,5738997,5084302,4611012,4552188,5015204,4010783,4603662,4371560,4528384,4569883,4560554,4473424
"ERG SPA - PROPERTY, PLANT & EQUIP - NET",IT0001157020(WC02501),E,1514060,1734130,1636159,1617156,1556327,1939322,1366258,2054525,2360338,2181860,2288316,2336329,2259387
TELEFONAKTIEBOLAGET - TOTAL ASSETS,SE0000108656(WC02999),SK,270826000,255482000,269078000,267329000,262675000,260087000,280780000,271180000,267825000,239316000,245609000,245209000,245234000
"TELEFONAKTIEBOLAGET - PROPERTY, PLANT & EQUIP - NET",SE0000108656(WC02501),SK,9995000,9606000,9434000,10788000,11493000,11433000,13341000,15901000,16734000,12857000,12849000,22337000,21363000
ERSTE GROUP BANK AG - TOTAL ASSETS,AT0000652011(WC02999),E,200640000,201257000,205520000,209304000,213166000,199157127,195985865,199433001,207993297,220401500,236389643,245215784,276933600
"ERSTE GROUP BANK AG - PROPERTY, PLANT & EQUIP - NET",AT0000652011(WC02501),E,2386000,2344000,2456000,2405000,2228000,2056568,2264041,2401868,2476913,2386767,2292792,2629247,2552100
ESSILORLUXOTTICA SA - TOTAL ASSETS,FR0000121667(WC02999),E,4015145,4110510,5119834,6056497,6790434,7465000,10638000,11802000,12976000,12089000,45933000,52154000,51900000
"ESSILORLUXOTTICA SA - PROPERTY, PLANT & EQUIP - NET",FR0000121667(WC02501),E,811484,803022,876227,955280,1000558,998000,1154000,1200000,1214000,1116000,3368000,5634000,5101000
ESSITY AB - TOTAL ASSETS,SE0009922156(WC02999),SK,NA,NA,NA,NA,NA,NA,117314000,114295000,112827000,144784000,152108000,159756000,152822000
"ESSITY AB - PROPERTY, PLANT & EQUIP - NET",SE0009922156(WC02501),SK,NA,NA,NA,NA,NA,NA,43599000,42402000,47494000,48482000,51673000,56900000,53631000
ESSO SOCIETE - TOTAL ASSETS,FR0000120669(WC02999),E,3120200,3211700,3490400,3922100,3881600,3757500,2943700,2489400,3225800,3449700,3397200,3663800,2368300
"ESSO SOCIETE - PROPERTY, PLANT & EQUIP - NET",FR0000120669(WC02501),E,1111800,1141500,1110500,1109900,1128000,1099700,918500,902800,851600,845700,859800,883800,513400
ETTEPLAN OYJ - TOTAL ASSETS,FI0009008650(WC02999),E,78689,60754,67177,65390,76356,74393,75364,92352,134118,144348,160403,202642,217425
"ETTEPLAN OYJ - PROPERTY, PLANT & EQUIP - NET",FI0009008650(WC02501),E,2478,1458,1625,1685,1755,2043,1866,2179,2910,3524,4065,17264,25698
EURAZEO - TOTAL ASSETS,FR0000121121(WC02999),E,15406446,14368440,14011775,14444499,13406185,12216021,12233452,7358868,10347324,11466954,11970401,13778052,13744531
"EURAZEO - PROPERTY, PLANT & EQUIP - NET",FR0000121121(WC02501),E,1038047,1084314,778818,874974,958747,811852,909671,136020,1090286,1282827,1441049,1987003,1787887
EUROBANK ERGASIAS - TOTAL ASSETS,GRS323003012(WC02999),E,81953000,83880000,86685000,75096000,65547000,74523000,71624000,68694000,61448000,55170000,53068000,59995000,63202000
"EUROBANK ERGASIAS - PROPERTY, PLANT & EQUIP - NET",GRS323003012(WC02501),E,867000,875000,829000,736000,690000,770000,702000,666000,638000,390000,353000,746000,778000
EUROCASH SA - TOTAL ASSETS,PLEURCH00011(WC02999),PZ,1220254,1384228,2375403,4516606,4632459,4722235,5252083,4897990,5440312,5953605,5960440,7762103,7920592
"EUROCASH SA - PROPERTY, PLANT & EQUIP - NET",PLEURCH00011(WC02501),PZ,171739,187586,233868,420181,377119,417745,550433,569291,587394,678990,790197,2567232,2516501
EUROCOMMERCIAL PROP - TOTAL ASSETS,NL0015000K93(WC02999),E,2528936,2172037,2505718,2671251,2842202,2888743,2806283,3111787,3550626,3857233,4060552,4220259,4062178
"EUROCOMMERCIAL PROP - PROPERTY, PLANT & EQUIP - NET",NL0015000K93(WC02501),E,2405455,2138318,2360938,2523248,2559417,2667057,2690509,2827891,3282827,3538225,3877302,3796418,3786002
EUROFINS SCIENTIFIC - TOTAL ASSETS,FR0014000MR3(WC02999),E,717899,643656,718883,1055115,1134435,1464259,1846857,3663813,4093257,5802617,7161280,7779100,8498900
"EUROFINS SCIENTIFIC - PROPERTY, PLANT & EQUIP - NET",FR0014000MR3(WC02501),E,128989,135002,137085,163186,209304,251113,323747,427541,506818,685998,1018005,1593500,1574900
EURONAV NV - TOTAL ASSETS,BE0003816338(WC02999),E,1881725,1944792,1975009,1892258,1790332,1563812,2555284,2799666,2887558,2342277,3597084,3712618,3018737
"EURONAV NV - PROPERTY, PLANT & EQUIP - NET",BE0003816338(WC02501),E,1636000,1744601,1745020,1666606,1563044,1358219,1882385,2194721,2341632,1948917,3071193,2888684,2561088
EURONEXT NV - TOTAL ASSETS,NL0006294274(WC02999),E,NA,NA,1270839,1321989,807597,875765,847351,737205,752496,1057590,1577531,2386190,2863780
"EURONEXT NV - PROPERTY, PLANT & EQUIP - NET",NL0006294274(WC02501),E,NA,NA,48048,36194,35511,27782,25948,28779,27492,27782,38884,110641,102947
EUROPCAR MOBILITY G - TOTAL ASSETS,FR0012789949(WC02999),E,NA,NA,NA,NA,3823528,3696639,3947199,4296696,4481199,6109227,6473392,8193700,6141532
"EUROPCAR MOBILITY G - PROPERTY, PLANT & EQUIP - NET",FR0012789949(WC02501),E,NA,NA,NA,NA,93634,89402,88204,89236,84102,114855,159247,518346,413171
EUROPRIS ASA - TOTAL ASSETS,NO0010735343(WC02999),NK,NA,NA,NA,NA,3689462,3683780,3767896,4094001,4436467,4548378,4757337,7315727,7278227
"EUROPRIS ASA - PROPERTY, PLANT & EQUIP - NET",NO0010735343(WC02501),NK,NA,NA,NA,NA,142903,147381,185784,225178,246377,272540,262063,2743235,2588921
EUTELSAT COMM - TOTAL ASSETS,FR0010221234(WC02999),E,4493719,4572506,4664409,4731820,4946500,5630000,7014800,7666700,8900100,7925200,7771300,8310700,7561300
"EUTELSAT COMM - PROPERTY, PLANT & EQUIP - NET",FR0010221234(WC02501),E,2227342,2324236,2530501,2648182,2887800,3258200,4079900,4562700,4999600,4893900,4761700,4539300,4413000
EVN AG - TOTAL ASSETS,AT0000741053(WC02999),E,6635364,6694163,6724731,6860700,6837300,7072700,6754700,6414800,6456000,6375300,7762300,8116500,8290300
"EVN AG - PROPERTY, PLANT & EQUIP - NET",AT0000741053(WC02501),E,2391972,2653090,2818176,2938900,3009200,3094300,3542200,3516300,3512500,3383600,3438700,3579600,3703400
EVOLUTION AB - TOTAL ASSETS,SE0012673267(WC02999),SK,NA,NA,NA,NA,158514,204001,299811,541156,981839,1645068,2441799,4556170,31810068
"EVOLUTION AB - PROPERTY, PLANT & EQUIP - NET",SE0012673267(WC02501),SK,NA,NA,NA,NA,23178,43447,45585,67356,232543,289782,402291,708499,1068551
EVONIK INDUSTRIES AG - TOTAL ASSETS,DE000EVNK013(WC02999),E,19945000,18639000,20254000,16678000,16433000,15062000,14558000,15895000,18483000,18716000,18863000,20305000,18893000
"EVONIK INDUSTRIES AG - PROPERTY, PLANT & EQUIP - NET",DE000EVNK013(WC02501),E,5696000,5711000,4455000,4356000,4497000,4801000,5505000,5808000,6041000,6495000,6785000,7075000,7256000
EVOTEC SE - TOTAL ASSETS,DE0005664809(WC02999),E,182900,146599,191859,218213,222612,227380,224600,279726,340774,648035,728554,1146582,1437945
"EVOTEC SE - PROPERTY, PLANT & EQUIP - NET",DE0005664809(WC02501),E,18468,19162,18487,24946,27181,24239,24045,38334,43421,74662,90519,239229,337297
EWORK GROUP AB - TOTAL ASSETS,SE0002402701(WC02999),SK,515947,440830,569410,748568,1089380,1191160,1447712,1796585,2328965,2808059,3316630,3849212,3359452
"EWORK GROUP AB - PROPERTY, PLANT & EQUIP - NET",SE0002402701(WC02501),SK,899,903,582,1418,1589,1323,1018,1419,3584,5619,5235,58363,47630
EXEL COMPOSITES OYJ - TOTAL ASSETS,FI0009007306(WC02999),E,56068,54988,55300,56898,50750,47827,52126,53585,52713,63907,73811,83973,95063
"EXEL COMPOSITES OYJ - PROPERTY, PLANT & EQUIP - NET",FI0009007306(WC02501),E,11823,10835,10427,11612,10681,10796,12533,14359,13834,14788,16631,22800,29427
EXMAR NV - TOTAL ASSETS,BE0003808251(WC02999),E,1415196,1424961,1315873,1233865,1038713,865420,759241,852949,947966,766108,788585,811512,763246
"EXMAR NV - PROPERTY, PLANT & EQUIP - NET",BE0003808251(WC02501),E,1223731,1240467,881806,813426,775568,612083,74565,159420,266746,471497,493949,521386,464017
EXOR NV - TOTAL ASSETS,NL0012059018(WC02999),E,7732000,7586000,75805000,120168000,123027000,128570000,145593000,152277000,171736000,160847000,163578000,170027000,170753000
"EXOR NV - PROPERTY, PLANT & EQUIP - NET",NL0012059018(WC02501),E,196000,198000,14213000,25760000,27482000,28894000,33449000,35819000,39034000,37130000,34079000,36710000,35169000
F-SECURE OYJ - TOTAL ASSETS,FI0009801310(WC02999),E,94063,103348,106404,120639,122310,132218,146802,166767,165330,170992,224079,226294,233849
"F-SECURE OYJ - PROPERTY, PLANT & EQUIP - NET",FI0009801310(WC02501),E,3483,4647,7465,9072,9767,8329,7242,3407,3332,3214,5175,15594,14064
FABEGE AB - TOTAL ASSETS,SE0011166974(WC02999),SK,30298000,30593000,29263000,30711000,33709000,35431000,36018000,41751000,50223000,59384000,68830000,76542000,79166000
"FABEGE AB - PROPERTY, PLANT & EQUIP - NET",SE0011166974(WC02501),SK,29514000,29195000,26972000,29151000,31637000,33385000,32560000,40280000,47844000,57893000,67637000,75198000,77560000
FACC AG - TOTAL ASSETS,AT00000FACC2(WC02999),E,NA,NA,253603,283872,330385,429410,547185,718245,698949,672087,703558,736969,644335
"FACC AG - PROPERTY, PLANT & EQUIP - NET",AT00000FACC2(WC02501),E,NA,NA,82549,74415,72235,92157,130789,158251,168748,166116,173704,181616,167890
FAES FARMA SA - TOTAL ASSETS,ES0134950F36(WC02999),E,228213,237173,236340,227103,219030,214911,211615,239020,283934,388655,452197,477424,552663
"FAES FARMA SA - PROPERTY, PLANT & EQUIP - NET",ES0134950F36(WC02501),E,33311,33323,32070,29157,25719,23062,22531,30433,38408,57648,67057,83932,95245
FAGERHULT AB - TOTAL ASSETS,SE0010048884(WC02999),SK,1713600,1704300,2459800,2766200,2610500,2807300,3516900,3715900,4793300,6065000,6592000,12913300,12065700
"FAGERHULT AB - PROPERTY, PLANT & EQUIP - NET",SE0010048884(WC02501),SK,288900,319900,350200,343700,338700,333000,387000,392400,447700,685600,703100,2807800,2469600
FAGRON NV - TOTAL ASSETS,BE0003874915(WC02999),E,401135,452955,552807,659864,716598,776401,951389,675439,858355,582692,666711,782820,732015
"FAGRON NV - PROPERTY, PLANT & EQUIP - NET",BE0003874915(WC02501),E,34473,38631,48862,57150,59255,47454,59969,71133,72879,69535,73439,121207,118625
FALCK RENEWABLES SPA - TOTAL ASSETS,IT0003198790(WC02999),E,538297,489108,1324916,1503961,1447496,1407561,1468783,1406470,1466627,1564516,1590732,1766063,1943147
"FALCK RENEWABLES SPA - PROPERTY, PLANT & EQUIP - NET",IT0003198790(WC02501),E,221950,224140,947061,1098604,1035019,1012761,965732,973151,957644,1024885,1043025,1266641,1332993
FAMUR SA - TOTAL ASSETS,PLFAMUR00012(WC02999),PZ,1268640,1028958,1253537,1189374,1513564,1494423,1295954,1221090,1738530,3101622,2785187,2904000,2453000
"FAMUR SA - PROPERTY, PLANT & EQUIP - NET",PLFAMUR00012(WC02501),PZ,384107,350029,497905,389167,489277,473715,446800,385438,353015,654256,600959,598000,441000
FASADGRUPPEN - TOTAL ASSETS,SE0015195771(WC02999),SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971000,2222400
"FASADGRUPPEN - PROPERTY, PLANT & EQUIP - NET",SE0015195771(WC02501),SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79100,127300
FASTIGHETS AB BALDER - TOTAL ASSETS,SE0000455057(WC02999),SK,7743900,13370100,15051000,18978000,23843000,30041000,40185000,73376000,92623000,106260000,128008000,157928000,180401000
"FASTIGHETS AB BALDER - PROPERTY, PLANT & EQUIP - NET",SE0000455057(WC02501),SK,7089600,12660600,14430000,17704000,22430000,27640000,37478000,68578000,86313000,98467000,116665000,143099000,150871000
FAURECIA SE - TOTAL ASSETS,FR0000121147(WC02999),E,5136400,4820900,6394200,7186300,7975500,8169000,8879700,9550300,10278200,11259900,13039200,16696400,18227100
"FAURECIA SE - PROPERTY, PLANT & EQUIP - NET",FR0000121147(WC02501),E,1360800,1224600,1575500,1733400,1972200,2027900,2229700,2247300,2468200,2649700,2784600,3874400,3726600
FENIX OUTDOOR - TOTAL ASSETS,CH0242214887(WC02999),SK,637606,739444,878377,1038887,1136567,1295911,2556307,2566034,2927929,3524347,3945522,5689354,6406938
"FENIX OUTDOOR - PROPERTY, PLANT & EQUIP - NET",CH0242214887(WC02501),SK,90844,97429,92040,110361,123352,138424,437411,396942,398113,513902,643133,2020695,1989867
FERRARI - TOTAL ASSETS,NL0011585146(WC02999),E,NA,NA,NA,NA,NA,3853932,4529711,3752777,3730247,4047013,4790989,5372689,6109826
"FERRARI - PROPERTY, PLANT & EQUIP - NET",NL0011585146(WC02501),E,NA,NA,NA,NA,NA,567814,585185,626131,669283,710260,850550,1069652,1226630
FERRONORDIC - TOTAL ASSETS,SE0005468717(WC02999),SK,NA,NA,NA,1217809,1317829,1427586,1136832,762623,990899,1372548,1686707,2926307,2563022
"FERRONORDIC - PROPERTY, PLANT & EQUIP - NET",SE0005468717(WC02501),SK,NA,NA,NA,160879,233865,248200,224688,83355,116368,136220,262824,700330,506522
FERROVIAL SA - TOTAL ASSETS,ES0118900010(WC02999),E,45919000,42506000,41219000,20950000,20608000,21476000,24035000,24130000,22346000,21955000,22149000,23607000,22542000
